"","x","y","predicao","variancia"
"1931",560897.60652099,9582235.53,309.182277526792,10671.306467849
"1932",560907.60652099,9582235.53,309.182277526792,10671.306467849
"1933",560917.60652099,9582235.53,309.182277526792,10671.306467849
"1934",560927.60652099,9582235.53,309.182277526792,10671.306467849
"1935",560937.60652099,9582235.53,309.182277526792,10671.306467849
"1936",560947.60652099,9582235.53,309.182277526792,10671.306467849
"1937",560957.60652099,9582235.53,309.182277526792,10671.306467849
"1938",560967.60652099,9582235.53,309.182277526792,10671.306467849
"1939",560977.60652099,9582235.53,309.182277526792,10671.306467849
"1940",560987.60652099,9582235.53,309.182277526792,10671.306467849
"1941",560997.60652099,9582235.53,309.182277526792,10671.306467849
"1942",561007.60652099,9582235.53,309.182277526792,10671.306467849
"1943",561017.60652099,9582235.53,309.182277526792,10671.306467849
"1944",561027.60652099,9582235.53,309.182277526792,10671.306467849
"1945",561037.60652099,9582235.53,309.182277526792,10671.306467849
"1946",561047.60652099,9582235.53,309.182277526792,10671.306467849
"1947",561057.60652099,9582235.53,309.182277526792,10671.306467849
"1948",561067.60652099,9582235.53,309.182277526792,10671.306467849
"1949",561077.60652099,9582235.53,309.182277526792,10671.306467849
"1950",561087.60652099,9582235.53,309.182277526792,10671.306467849
"1951",561097.60652099,9582235.53,309.182277526792,10671.306467849
"1952",561107.60652099,9582235.53,309.182277526792,10671.306467849
"1953",559897.60652099,9582245.53,309.182277526792,10671.306467849
"1954",559907.60652099,9582245.53,309.182277526792,10671.306467849
"1955",559917.60652099,9582245.53,309.182277526792,10671.306467849
"1956",559927.60652099,9582245.53,309.182277526792,10671.306467849
"1957",559937.60652099,9582245.53,309.182277526792,10671.306467849
"1958",559947.60652099,9582245.53,309.182277526792,10671.306467849
"1959",559957.60652099,9582245.53,309.182277526792,10671.306467849
"1960",559967.60652099,9582245.53,309.182277526792,10671.306467849
"1961",559977.60652099,9582245.53,309.182277526792,10671.306467849
"1962",559987.60652099,9582245.53,309.182277526792,10671.306467849
"1963",559997.60652099,9582245.53,309.182277526792,10671.306467849
"1964",560007.60652099,9582245.53,309.182277526792,10671.306467849
"1965",560017.60652099,9582245.53,309.182277526792,10671.306467849
"1966",560027.60652099,9582245.53,309.182277526792,10671.306467849
"1967",560037.60652099,9582245.53,309.182277526792,10671.306467849
"1968",560047.60652099,9582245.53,309.182277526792,10671.306467849
"1969",560057.60652099,9582245.53,309.182277526792,10671.306467849
"1970",560067.60652099,9582245.53,309.182277526792,10671.306467849
"1971",560077.60652099,9582245.53,309.182277526792,10671.306467849
"1972",560087.60652099,9582245.53,309.182277526792,10671.306467849
"1973",560097.60652099,9582245.53,309.182277526792,10671.306467849
"1974",560107.60652099,9582245.53,309.182277526792,10671.306467849
"1975",560117.60652099,9582245.53,309.182277526792,10671.306467849
"1976",560127.60652099,9582245.53,309.182277526792,10671.306467849
"1977",560137.60652099,9582245.53,309.182277526792,10671.306467849
"1978",560147.60652099,9582245.53,309.182277526792,10671.306467849
"1979",560157.60652099,9582245.53,309.182277526792,10671.306467849
"1980",560167.60652099,9582245.53,309.182277526792,10671.306467849
"1981",560177.60652099,9582245.53,309.182277526792,10671.306467849
"1982",560187.60652099,9582245.53,309.182277526792,10671.306467849
"1983",560197.60652099,9582245.53,309.182277526792,10671.306467849
"1984",560207.60652099,9582245.53,309.182277526792,10671.306467849
"1985",560217.60652099,9582245.53,309.182277526792,10671.306467849
"1986",560227.60652099,9582245.53,309.182277526792,10671.306467849
"1987",560237.60652099,9582245.53,309.182277526792,10671.306467849
"1988",560247.60652099,9582245.53,309.182277526792,10671.306467849
"1989",560257.60652099,9582245.53,309.182277526792,10671.306467849
"1990",560267.60652099,9582245.53,309.182277526792,10671.306467849
"1991",560277.60652099,9582245.53,309.182277526792,10671.306467849
"1992",560287.60652099,9582245.53,309.182277526792,10671.306467849
"1993",560297.60652099,9582245.53,309.182277526792,10671.306467849
"1994",560307.60652099,9582245.53,309.182277526792,10671.306467849
"1995",560317.60652099,9582245.53,309.182277526792,10671.306467849
"1996",560327.60652099,9582245.53,309.182277526792,10671.306467849
"1997",560337.60652099,9582245.53,309.182277526792,10671.306467849
"1998",560347.60652099,9582245.53,309.182277526792,10671.306467849
"1999",560357.60652099,9582245.53,309.182277526792,10671.306467849
"2000",560367.60652099,9582245.53,309.182277526792,10671.306467849
"2001",560377.60652099,9582245.53,309.182277526792,10671.306467849
"2002",560387.60652099,9582245.53,309.182277526792,10671.306467849
"2003",560397.60652099,9582245.53,309.182277526792,10671.306467849
"2004",560407.60652099,9582245.53,309.182277526792,10671.306467849
"2005",560417.60652099,9582245.53,309.18211557586,10671.3061298586
"2006",560427.60652099,9582245.53,307.564774631353,10666.6029385582
"2007",560437.60652099,9582245.53,303.060641320427,10639.5105099133
"2008",560447.60652099,9582245.53,296.127371823303,10557.5350440416
"2009",560457.60652099,9582245.53,288.134896949766,10401.9254596148
"2010",560467.60652099,9582245.53,280.081684385135,10177.1330126919
"2011",560477.60652099,9582245.53,272.422618267415,9884.98930328166
"2012",560487.60652099,9582245.53,265.720524568855,9535.01013480395
"2013",560497.60652099,9582245.53,260.665631862648,9151.11703881536
"2014",560507.60652099,9582245.53,258.046526900727,8771.73300636627
"2015",560517.60652099,9582245.53,258.599284707522,8438.21599952577
"2016",560527.60652099,9582245.53,262.688389354713,8175.23520186866
"2017",560537.60652099,9582245.53,269.958631104651,7986.63955923302
"2018",560547.60652099,9582245.53,279.291181166116,7884.79555263937
"2019",560557.60652099,9582245.53,289.214416237668,7913.91994545373
"2020",560567.60652099,9582245.53,298.479980477615,8114.94102902192
"2021",560577.60652099,9582245.53,306.361658877426,8472.88982513298
"2022",560587.60652099,9582245.53,312.554672561767,8920.5896335443
"2023",560597.60652099,9582245.53,316.935113939724,9381.53923163802
"2024",560607.60652099,9582245.53,319.406578308913,9799.69420353182
"2025",560617.60652099,9582245.53,319.849619714694,10144.7162663731
"2026",560627.60652099,9582245.53,318.11794902836,10404.3973690084
"2027",560637.60652099,9582245.53,314.473859450024,10571.0542526108
"2028",560647.60652099,9582245.53,311.139094604766,10642.5579146856
"2029",560657.60652099,9582245.53,308.719441538895,10657.9039612299
"2030",560667.60652099,9582245.53,307.531928255715,10650.1226345616
"2031",560677.60652099,9582245.53,306.834233161154,10637.4433364919
"2032",560687.60652099,9582245.53,306.287145336205,10625.953103269
"2033",560697.60652099,9582245.53,305.982790457355,10618.9718460053
"2034",560707.60652099,9582245.53,305.970921110714,10618.6910567979
"2035",560717.60652099,9582245.53,306.253460670812,10625.2011723972
"2036",560727.60652099,9582245.53,306.784283978796,10636.4507197403
"2037",560737.60652099,9582245.53,307.474304532714,10649.159268089
"2038",560747.60652099,9582245.53,308.200316324455,10660.1938975432
"2039",560757.60652099,9582245.53,308.815237376382,10667.6658031378
"2040",560767.60652099,9582245.53,309.15764791199,10671.0813365172
"2041",560777.60652099,9582245.53,309.182277526792,10671.306467849
"2042",560787.60652099,9582245.53,309.182277526792,10671.306467849
"2043",560797.60652099,9582245.53,309.182277526792,10671.306467849
"2044",560807.60652099,9582245.53,309.182277526792,10671.306467849
"2045",560817.60652099,9582245.53,309.182277526792,10671.306467849
"2046",560827.60652099,9582245.53,309.182277526792,10671.306467849
"2047",560837.60652099,9582245.53,309.182277526792,10671.306467849
"2048",560847.60652099,9582245.53,309.182277526792,10671.306467849
"2049",560857.60652099,9582245.53,309.182277526792,10671.306467849
"2050",560867.60652099,9582245.53,309.182277526792,10671.306467849
"2051",560877.60652099,9582245.53,309.182277526792,10671.306467849
"2052",560887.60652099,9582245.53,309.182277526792,10671.306467849
"2053",560897.60652099,9582245.53,309.182277526792,10671.306467849
"2054",560907.60652099,9582245.53,309.182277526792,10671.306467849
"2055",560917.60652099,9582245.53,309.182277526792,10671.306467849
"2056",560927.60652099,9582245.53,309.182277526792,10671.306467849
"2057",560937.60652099,9582245.53,309.182277526792,10671.306467849
"2058",560947.60652099,9582245.53,309.182277526792,10671.306467849
"2059",560957.60652099,9582245.53,309.182277526792,10671.306467849
"2060",560967.60652099,9582245.53,309.182277526792,10671.306467849
"2061",560977.60652099,9582245.53,309.182277526792,10671.306467849
"2062",560987.60652099,9582245.53,309.182277526792,10671.306467849
"2063",560997.60652099,9582245.53,309.182277526792,10671.306467849
"2064",561007.60652099,9582245.53,309.182277526792,10671.306467849
"2065",561017.60652099,9582245.53,309.182277526792,10671.306467849
"2066",561027.60652099,9582245.53,309.182277526792,10671.306467849
"2067",561037.60652099,9582245.53,309.182277526792,10671.306467849
"2068",561047.60652099,9582245.53,309.182277526792,10671.306467849
"2069",561057.60652099,9582245.53,309.182277526792,10671.306467849
"2070",561067.60652099,9582245.53,309.182277526792,10671.306467849
"2071",561077.60652099,9582245.53,309.182277526792,10671.306467849
"2072",561087.60652099,9582245.53,309.182277526792,10671.306467849
"2073",561097.60652099,9582245.53,309.182277526792,10671.306467849
"2074",561107.60652099,9582245.53,309.182277526792,10671.306467849
"2075",559897.60652099,9582255.53,309.182277526792,10671.306467849
"2076",559907.60652099,9582255.53,309.182277526792,10671.306467849
"2077",559917.60652099,9582255.53,309.182277526792,10671.306467849
"2078",559927.60652099,9582255.53,309.182277526792,10671.306467849
"2079",559937.60652099,9582255.53,309.182277526792,10671.306467849
"2080",559947.60652099,9582255.53,309.182277526792,10671.306467849
"2081",559957.60652099,9582255.53,309.182277526792,10671.306467849
"2082",559967.60652099,9582255.53,309.182277526792,10671.306467849
"2083",559977.60652099,9582255.53,309.182277526792,10671.306467849
"2084",559987.60652099,9582255.53,309.182277526792,10671.306467849
"2085",559997.60652099,9582255.53,309.182277526792,10671.306467849
"2086",560007.60652099,9582255.53,309.182277526792,10671.306467849
"2087",560017.60652099,9582255.53,309.182277526792,10671.306467849
"2088",560027.60652099,9582255.53,309.182277526792,10671.306467849
"2089",560037.60652099,9582255.53,309.182277526792,10671.306467849
"2090",560047.60652099,9582255.53,309.182277526792,10671.306467849
"2091",560057.60652099,9582255.53,309.182277526792,10671.306467849
"2092",560067.60652099,9582255.53,309.182277526792,10671.306467849
"2093",560077.60652099,9582255.53,309.182277526792,10671.306467849
"2094",560087.60652099,9582255.53,309.182277526792,10671.306467849
"2095",560097.60652099,9582255.53,309.182277526792,10671.306467849
"2096",560107.60652099,9582255.53,309.182277526792,10671.306467849
"2097",560117.60652099,9582255.53,309.182277526792,10671.306467849
"2098",560127.60652099,9582255.53,309.182277526792,10671.306467849
"2099",560137.60652099,9582255.53,309.182277526792,10671.306467849
"2100",560147.60652099,9582255.53,309.182277526792,10671.306467849
"2101",560157.60652099,9582255.53,309.182277526792,10671.306467849
"2102",560167.60652099,9582255.53,309.182277526792,10671.306467849
"2103",560177.60652099,9582255.53,309.182277526792,10671.306467849
"2104",560187.60652099,9582255.53,309.182277526792,10671.306467849
"2105",560197.60652099,9582255.53,309.182277526792,10671.306467849
"2106",560207.60652099,9582255.53,309.182277526792,10671.306467849
"2107",560217.60652099,9582255.53,309.182277526792,10671.306467849
"2108",560227.60652099,9582255.53,309.182277526792,10671.306467849
"2109",560237.60652099,9582255.53,309.182277526792,10671.306467849
"2110",560247.60652099,9582255.53,309.182277526792,10671.306467849
"2111",560257.60652099,9582255.53,309.182277526792,10671.306467849
"2112",560267.60652099,9582255.53,309.182277526792,10671.306467849
"2113",560277.60652099,9582255.53,309.182277526792,10671.306467849
"2114",560287.60652099,9582255.53,309.182277526792,10671.306467849
"2115",560297.60652099,9582255.53,309.182277526792,10671.306467849
"2116",560307.60652099,9582255.53,309.182277526792,10671.306467849
"2117",560317.60652099,9582255.53,309.182277526792,10671.306467849
"2118",560327.60652099,9582255.53,309.182277526792,10671.306467849
"2119",560337.60652099,9582255.53,309.182277526792,10671.306467849
"2120",560347.60652099,9582255.53,309.182277526792,10671.306467849
"2121",560357.60652099,9582255.53,309.182277526792,10671.306467849
"2122",560367.60652099,9582255.53,309.182277526792,10671.306467849
"2123",560377.60652099,9582255.53,309.182277526792,10671.306467849
"2124",560387.60652099,9582255.53,309.182277526792,10671.306467849
"2125",560397.60652099,9582255.53,309.182277526792,10671.306467849
"2126",560407.60652099,9582255.53,309.182277526792,10671.306467849
"2127",560417.60652099,9582255.53,308.917598167332,10670.718548418
"2128",560427.60652099,9582255.53,305.932384399798,10659.1634462257
"2129",560437.60652099,9582255.53,299.946840531475,10608.7411745388
"2130",560447.60652099,9582255.53,291.538720254078,10476.3625975353
"2131",560457.60652099,9582255.53,282.306399172693,10249.371572488
"2132",560467.60652099,9582255.53,272.862331094194,9924.04042769931
"2133",560477.60652099,9582255.53,263.650834572511,9495.22330576539
"2134",560487.60652099,9582255.53,255.262194780736,8970.40391382098
"2135",560497.60652099,9582255.53,248.50989274499,8382.14957384405
"2136",560507.60652099,9582255.53,244.493573671773,7795.30279649171
"2137",560517.60652099,9582255.53,244.495516830704,7292.76342500933
"2138",560527.60652099,9582255.53,249.43909957656,6924.87756767939
"2139",560537.60652099,9582255.53,259.009229020808,6671.74353215834
"2140",560547.60652099,9582255.53,271.376868654241,6518.79838410132
"2141",560557.60652099,9582255.53,284.083561146703,6557.58190790181
"2142",560567.60652099,9582255.53,295.322758897841,6892.05886353626
"2143",560577.60652099,9582255.53,304.457122672476,7480.73877099597
"2144",560587.60652099,9582255.53,311.511990763808,8179.93152380873
"2145",560597.60652099,9582255.53,316.594921393672,8861.33842957078
"2146",560607.60652099,9582255.53,319.712305710667,9452.0009137882
"2147",560617.60652099,9582255.53,320.780167438615,9923.69023287589
"2148",560627.60652099,9582255.53,319.589880363563,10272.9281585932
"2149",560637.60652099,9582255.53,315.577793366818,10500.8254934888
"2150",560647.60652099,9582255.53,310.9195851427,10603.3671917597
"2151",560657.60652099,9582255.53,307.28586484946,10618.8998627851
"2152",560667.60652099,9582255.53,305.039307595318,10594.2737540998
"2153",560677.60652099,9582255.53,303.875624539936,10559.0876221344
"2154",560687.60652099,9582255.53,303.003608435389,10528.4004497208
"2155",560697.60652099,9582255.53,302.526770927209,10510.1580614056
"2156",560707.60652099,9582255.53,302.508274960049,10509.4296359137
"2157",560717.60652099,9582255.53,302.950577473911,10526.4227283047
"2158",560727.60652099,9582255.53,303.795068520305,10556.3976909514
"2159",560737.60652099,9582255.53,304.93033743141,10591.5849797253
"2160",560747.60652099,9582255.53,306.205987381215,10624.1326853722
"2161",560757.60652099,9582255.53,307.447643485325,10648.7084349012
"2162",560767.60652099,9582255.53,308.469747676202,10663.6793436568
"2163",560777.60652099,9582255.53,309.08464584139,10670.3978477026
"2164",560787.60652099,9582255.53,309.182277526792,10671.306467849
"2165",560797.60652099,9582255.53,309.182277526792,10671.306467849
"2166",560807.60652099,9582255.53,309.182277526792,10671.306467849
"2167",560817.60652099,9582255.53,309.182277526792,10671.306467849
"2168",560827.60652099,9582255.53,309.182277526792,10671.306467849
"2169",560837.60652099,9582255.53,309.182277526792,10671.306467849
"2170",560847.60652099,9582255.53,309.182277526792,10671.306467849
"2171",560857.60652099,9582255.53,309.182277526792,10671.306467849
"2172",560867.60652099,9582255.53,309.182277526792,10671.306467849
"2173",560877.60652099,9582255.53,309.182277526792,10671.306467849
"2174",560887.60652099,9582255.53,309.182277526792,10671.306467849
"2175",560897.60652099,9582255.53,309.182277526792,10671.306467849
"2176",560907.60652099,9582255.53,309.182277526792,10671.306467849
"2177",560917.60652099,9582255.53,309.182277526792,10671.306467849
"2178",560927.60652099,9582255.53,309.182277526792,10671.306467849
"2179",560937.60652099,9582255.53,309.182277526792,10671.306467849
"2180",560947.60652099,9582255.53,309.182277526792,10671.306467849
"2181",560957.60652099,9582255.53,309.182277526792,10671.306467849
"2182",560967.60652099,9582255.53,309.182277526792,10671.306467849
"2183",560977.60652099,9582255.53,309.182277526792,10671.306467849
"2184",560987.60652099,9582255.53,309.182277526792,10671.306467849
"2185",560997.60652099,9582255.53,309.182277526792,10671.306467849
"2186",561007.60652099,9582255.53,309.182277526792,10671.306467849
"2187",561017.60652099,9582255.53,309.182277526792,10671.306467849
"2188",561027.60652099,9582255.53,309.182277526792,10671.306467849
"2189",561037.60652099,9582255.53,309.182277526792,10671.306467849
"2190",561047.60652099,9582255.53,309.182277526792,10671.306467849
"2191",561057.60652099,9582255.53,309.182277526792,10671.306467849
"2192",561067.60652099,9582255.53,309.182277526792,10671.306467849
"2193",561077.60652099,9582255.53,309.182277526792,10671.306467849
"2194",561087.60652099,9582255.53,309.182277526792,10671.306467849
"2195",561097.60652099,9582255.53,309.182277526792,10671.306467849
"2196",561107.60652099,9582255.53,309.182277526792,10671.306467849
"2197",559897.60652099,9582265.53,309.182277526792,10671.306467849
"2198",559907.60652099,9582265.53,309.182277526792,10671.306467849
"2199",559917.60652099,9582265.53,309.182277526792,10671.306467849
"2200",559927.60652099,9582265.53,309.182277526792,10671.306467849
"2201",559937.60652099,9582265.53,309.182277526792,10671.306467849
"2202",559947.60652099,9582265.53,309.182277526792,10671.306467849
"2203",559957.60652099,9582265.53,309.182277526792,10671.306467849
"2204",559967.60652099,9582265.53,309.182277526792,10671.306467849
"2205",559977.60652099,9582265.53,309.182277526792,10671.306467849
"2206",559987.60652099,9582265.53,309.182277526792,10671.306467849
"2207",559997.60652099,9582265.53,309.182277526792,10671.306467849
"2208",560007.60652099,9582265.53,309.182277526792,10671.306467849
"2209",560017.60652099,9582265.53,309.182277526792,10671.306467849
"2210",560027.60652099,9582265.53,309.182277526792,10671.306467849
"2211",560037.60652099,9582265.53,309.182277526792,10671.306467849
"2212",560047.60652099,9582265.53,309.182277526792,10671.306467849
"2213",560057.60652099,9582265.53,309.182277526792,10671.306467849
"2214",560067.60652099,9582265.53,309.182277526792,10671.306467849
"2215",560077.60652099,9582265.53,309.182277526792,10671.306467849
"2216",560087.60652099,9582265.53,309.182277526792,10671.306467849
"2217",560097.60652099,9582265.53,309.182277526792,10671.306467849
"2218",560107.60652099,9582265.53,309.182277526792,10671.306467849
"2219",560117.60652099,9582265.53,309.182277526792,10671.306467849
"2220",560127.60652099,9582265.53,309.182277526792,10671.306467849
"2221",560137.60652099,9582265.53,309.182277526792,10671.306467849
"2222",560147.60652099,9582265.53,309.182277526792,10671.306467849
"2223",560157.60652099,9582265.53,309.182277526792,10671.306467849
"2224",560167.60652099,9582265.53,309.182277526792,10671.306467849
"2225",560177.60652099,9582265.53,309.182277526792,10671.306467849
"2226",560187.60652099,9582265.53,309.182277526792,10671.306467849
"2227",560197.60652099,9582265.53,309.182277526792,10671.306467849
"2228",560207.60652099,9582265.53,309.182277526792,10671.306467849
"2229",560217.60652099,9582265.53,309.182277526792,10671.306467849
"2230",560227.60652099,9582265.53,309.182277526792,10671.306467849
"2231",560237.60652099,9582265.53,309.182277526792,10671.306467849
"2232",560247.60652099,9582265.53,309.182277526792,10671.306467849
"2233",560257.60652099,9582265.53,309.182277526792,10671.306467849
"2234",560267.60652099,9582265.53,309.182277526792,10671.306467849
"2235",560277.60652099,9582265.53,309.182277526792,10671.306467849
"2236",560287.60652099,9582265.53,309.182277526792,10671.306467849
"2237",560297.60652099,9582265.53,309.182277526792,10671.306467849
"2238",560307.60652099,9582265.53,309.182277526792,10671.306467849
"2239",560317.60652099,9582265.53,309.182277526792,10671.306467849
"2240",560327.60652099,9582265.53,309.182277526792,10671.306467849
"2241",560337.60652099,9582265.53,309.182277526792,10671.306467849
"2242",560347.60652099,9582265.53,309.182277526792,10671.306467849
"2243",560357.60652099,9582265.53,309.182277526792,10671.306467849
"2244",560367.60652099,9582265.53,309.182277526792,10671.306467849
"2245",560377.60652099,9582265.53,309.182277526792,10671.306467849
"2246",560387.60652099,9582265.53,309.182277526792,10671.306467849
"2247",560397.60652099,9582265.53,309.182277526792,10671.306467849
"2248",560407.60652099,9582265.53,309.182277526792,10671.306467849
"2249",560417.60652099,9582265.53,308.36777369142,10669.2699456753
"2250",560427.60652099,9582265.53,304.2761184238,10648.8504995359
"2251",560437.60652099,9582265.53,297.073170988028,10571.6115761481
"2252",560447.60652099,9582265.53,287.524434913035,10388.1944873814
"2253",560457.60652099,9582265.53,277.167583756721,10087.5339581257
"2254",560467.60652099,9582265.53,266.39990934004,9654.63807993631
"2255",560477.60652099,9582265.53,255.607123537572,9073.17133159183
"2256",560487.60652099,9582265.53,245.319053500787,8340.76236228778
"2257",560497.60652099,9582265.53,236.357910033769,7488.75070612943
"2258",560507.60652099,9582265.53,230.109869480015,6608.30074710601
"2259",560517.60652099,9582265.53,228.702546430181,5861.57128866993
"2260",560527.60652099,9582265.53,234.381606553571,5386.0250796749
"2261",560537.60652099,9582265.53,247.231507219789,5099.34750286972
"2262",560547.60652099,9582265.53,264.006125082849,4853.53904059741
"2263",560557.60652099,9582265.53,280.263012112517,4858.30334266478
"2264",560567.60652099,9582265.53,293.288390215444,5414.62495139652
"2265",560577.60652099,9582265.53,303.147028586258,6368.26559499286
"2266",560587.60652099,9582265.53,310.641271733276,7405.71599015345
"2267",560597.60652099,9582265.53,316.149038437462,8345.40640414684
"2268",560607.60652099,9582265.53,319.720669944642,9119.19539264546
"2269",560617.60652099,9582265.53,321.191410582483,9715.74070068945
"2270",560627.60652099,9582265.53,319.849131244609,10142.9885323227
"2271",560637.60652099,9582265.53,315.554015036389,10414.7023153921
"2272",560647.60652099,9582265.53,309.714880708461,10534.0448844615
"2273",560657.60652099,9582265.53,304.952173988662,10532.3804336527
"2274",560667.60652099,9582265.53,301.684134998198,10470.3781390752
"2275",560677.60652099,9582265.53,299.917933895004,10392.0538341986
"2276",560687.60652099,9582265.53,298.673959107126,10324.8439256162
"2277",560697.60652099,9582265.53,297.997153689767,10285.3223301844
"2278",560707.60652099,9582265.53,297.970938845071,10283.7496412482
"2279",560717.60652099,9582265.53,298.5985884396,10320.5457435988
"2280",560727.60652099,9582265.53,299.80259579355,10386.1181965524
"2281",560737.60652099,9582265.53,301.438928139558,10464.6714567401
"2282",560747.60652099,9582265.53,303.319593792065,10539.9196739933
"2283",560757.60652099,9582265.53,305.235069549109,10600.0326177303
"2284",560767.60652099,9582265.53,306.971181991121,10640.1066775646
"2285",560777.60652099,9582265.53,308.319213742597,10661.7726735289
"2286",560787.60652099,9582265.53,309.080558990367,10670.3588680549
"2287",560797.60652099,9582265.53,309.182277526792,10671.306467849
"2288",560807.60652099,9582265.53,309.182277526792,10671.306467849
"2289",560817.60652099,9582265.53,309.182277526792,10671.306467849
"2290",560827.60652099,9582265.53,309.182277526792,10671.306467849
"2291",560837.60652099,9582265.53,309.182277526792,10671.306467849
"2292",560847.60652099,9582265.53,309.182277526792,10671.306467849
"2293",560857.60652099,9582265.53,309.182277526792,10671.306467849
"2294",560867.60652099,9582265.53,309.182277526792,10671.306467849
"2295",560877.60652099,9582265.53,309.182277526792,10671.306467849
"2296",560887.60652099,9582265.53,309.182277526792,10671.306467849
"2297",560897.60652099,9582265.53,309.182277526792,10671.306467849
"2298",560907.60652099,9582265.53,309.182277526792,10671.306467849
"2299",560917.60652099,9582265.53,309.182277526792,10671.306467849
"2300",560927.60652099,9582265.53,309.182277526792,10671.306467849
"2301",560937.60652099,9582265.53,309.182277526792,10671.306467849
"2302",560947.60652099,9582265.53,309.182277526792,10671.306467849
"2303",560957.60652099,9582265.53,309.182277526792,10671.306467849
"2304",560967.60652099,9582265.53,309.182277526792,10671.306467849
"2305",560977.60652099,9582265.53,309.182277526792,10671.306467849
"2306",560987.60652099,9582265.53,309.182277526792,10671.306467849
"2307",560997.60652099,9582265.53,309.182277526792,10671.306467849
"2308",561007.60652099,9582265.53,309.182277526792,10671.306467849
"2309",561017.60652099,9582265.53,309.182277526792,10671.306467849
"2310",561027.60652099,9582265.53,309.182277526792,10671.306467849
"2311",561037.60652099,9582265.53,309.182277526792,10671.306467849
"2312",561047.60652099,9582265.53,309.182277526792,10671.306467849
"2313",561057.60652099,9582265.53,309.182277526792,10671.306467849
"2314",561067.60652099,9582265.53,309.182277526792,10671.306467849
"2315",561077.60652099,9582265.53,309.182277526792,10671.306467849
"2316",561087.60652099,9582265.53,309.182277526792,10671.306467849
"2317",561097.60652099,9582265.53,309.182277526792,10671.306467849
"2318",561107.60652099,9582265.53,309.182277526792,10671.306467849
"2319",559897.60652099,9582275.53,309.182277526792,10671.306467849
"2320",559907.60652099,9582275.53,309.182277526792,10671.306467849
"2321",559917.60652099,9582275.53,309.182277526792,10671.306467849
"2322",559927.60652099,9582275.53,309.182277526792,10671.306467849
"2323",559937.60652099,9582275.53,309.182277526792,10671.306467849
"2324",559947.60652099,9582275.53,309.182277526792,10671.306467849
"2325",559957.60652099,9582275.53,309.182277526792,10671.306467849
"2326",559967.60652099,9582275.53,309.182277526792,10671.306467849
"2327",559977.60652099,9582275.53,309.182277526792,10671.306467849
"2328",559987.60652099,9582275.53,309.182277526792,10671.306467849
"2329",559997.60652099,9582275.53,309.182277526792,10671.306467849
"2330",560007.60652099,9582275.53,309.182277526792,10671.306467849
"2331",560017.60652099,9582275.53,309.182277526792,10671.306467849
"2332",560027.60652099,9582275.53,309.182277526792,10671.306467849
"2333",560037.60652099,9582275.53,309.182277526792,10671.306467849
"2334",560047.60652099,9582275.53,309.182277526792,10671.306467849
"2335",560057.60652099,9582275.53,309.182277526792,10671.306467849
"2336",560067.60652099,9582275.53,309.182277526792,10671.306467849
"2337",560077.60652099,9582275.53,309.182277526792,10671.306467849
"2338",560087.60652099,9582275.53,309.182277526792,10671.306467849
"2339",560097.60652099,9582275.53,309.182277526792,10671.306467849
"2340",560107.60652099,9582275.53,309.182277526792,10671.306467849
"2341",560117.60652099,9582275.53,309.182277526792,10671.306467849
"2342",560127.60652099,9582275.53,309.182277526792,10671.306467849
"2343",560137.60652099,9582275.53,309.182277526792,10671.306467849
"2344",560147.60652099,9582275.53,309.182277526792,10671.306467849
"2345",560157.60652099,9582275.53,309.182277526792,10671.306467849
"2346",560167.60652099,9582275.53,309.182277526792,10671.306467849
"2347",560177.60652099,9582275.53,309.182277526792,10671.306467849
"2348",560187.60652099,9582275.53,309.182277526792,10671.306467849
"2349",560197.60652099,9582275.53,309.182277526792,10671.306467849
"2350",560207.60652099,9582275.53,309.182277526792,10671.306467849
"2351",560217.60652099,9582275.53,309.182277526792,10671.306467849
"2352",560227.60652099,9582275.53,309.182277526792,10671.306467849
"2353",560237.60652099,9582275.53,309.182277526792,10671.306467849
"2354",560247.60652099,9582275.53,309.182277526792,10671.306467849
"2355",560257.60652099,9582275.53,309.182277526792,10671.306467849
"2356",560267.60652099,9582275.53,309.182277526792,10671.306467849
"2357",560277.60652099,9582275.53,309.182277526792,10671.306467849
"2358",560287.60652099,9582275.53,309.182277526792,10671.306467849
"2359",560297.60652099,9582275.53,309.182277526792,10671.306467849
"2360",560307.60652099,9582275.53,309.182277526792,10671.306467849
"2361",560317.60652099,9582275.53,309.182277526792,10671.306467849
"2362",560327.60652099,9582275.53,309.182277526792,10671.306467849
"2363",560337.60652099,9582275.53,309.182277526792,10671.306467849
"2364",560347.60652099,9582275.53,309.182277526792,10671.306467849
"2365",560357.60652099,9582275.53,309.182277526792,10671.306467849
"2366",560367.60652099,9582275.53,309.182277526792,10671.306467849
"2367",560377.60652099,9582275.53,309.182277526792,10671.306467849
"2368",560387.60652099,9582275.53,309.182277526792,10671.306467849
"2369",560397.60652099,9582275.53,309.182277526792,10671.306467849
"2370",560407.60652099,9582275.53,309.182277526792,10671.306467849
"2371",560417.60652099,9582275.53,307.810813570411,10667.4896630296
"2372",560427.60652099,9582275.53,302.925953312062,10638.3832370877
"2373",560437.60652099,9582275.53,294.838761175016,10536.9485130084
"2374",560447.60652099,9582275.53,284.471222600804,10310.5505878593
"2375",560457.60652099,9582275.53,273.144124169051,9945.71859341196
"2376",560467.60652099,9582275.53,261.030769984139,9416.90732792279
"2377",560477.60652099,9582275.53,248.539137287162,8694.11008457337
