CoordX_SM,CoordY_SM,Cls1,Cls2,Cls3
560147.6065209897,9582745.53,0.9996584151635339,0.00034107307986450895,5.117566015853621e-07
560147.6065209897,9582755.53,0.9999056232159593,9.42797484810913e-05,9.703555957214135e-08
560147.6065209897,9582765.53,0.9999983840376278,1.6152153861540682e-06,7.469861686547806e-10
560147.6065209897,9582775.53,0.9999999999868912,1.3106131715488587e-11,2.621687950890172e-15
560147.6065209897,9582785.53,0.9999952442213108,4.755522004926893e-06,2.566844498544235e-10
560147.6065209897,9582795.53,0.9793473111492924,0.02065248062139574,2.082293118043011e-07
560147.6065209897,9582805.53,0.018790072951904352,0.9812095019613409,4.250867545959963e-07
560147.6065209897,9582815.53,8.996159666918606e-06,0.9999910005127609,3.3275722759365093e-09
560147.6065209897,9582825.53,4.0684761459347637e-10,0.9999999995923736,7.78700096214769e-13
560147.6065209897,9582835.53,9.304580438744426e-12,0.9999999999906719,2.357462462415033e-14
560147.6065209897,9582845.53,0.00021999147672886637,0.9997799774463825,3.1076888704559555e-08
560147.6065209897,9582855.53,0.9592200715714956,0.04077959531351335,3.3311499101411194e-07
560147.6065209897,9582865.53,0.9999999999851998,1.4797345929334532e-11,2.9708290073734837e-15
560147.6065209897,9582875.53,0.9997589895401072,0.0002406869727792158,3.234871135298506e-07
560147.6065209897,9582885.53,0.9961906584469691,0.0037943008798946363,1.5040673136113701e-05
560147.6065209897,9582895.53,0.9895351808868403,0.010393042439409559,7.177667374996955e-05
560147.6065209897,9582905.53,0.9855437313676765,0.014334974224118262,0.00012129440820521003
560147.6065209897,9582915.53,0.986205837165887,0.013681855246145161,0.00011230758796774235
560147.6065209897,9582925.53,0.991309226401323,0.008637371212944701,5.34023857322406e-05
560147.6065209897,9582935.53,0.9990202143330755,0.000977652363892704,2.133303031735797e-06
560147.6065209897,9582945.53,0.9999999041123778,9.585590096600917e-08,3.1721350100860897e-11
560147.6065209897,9582955.53,0.9873777134461902,0.012622139800088984,1.4675372080784874e-07
560157.6065209897,9582545.53,0.9964866843378407,0.0034999841834870765,1.3331478672149926e-05
560157.6065209897,9582555.53,0.9924762757327582,0.007481156575904751,4.2567691337049905e-05
560157.6065209897,9582565.53,0.9909524884976433,0.008990597365794484,5.6914136562064185e-05
560157.6065209897,9582575.53,0.9921232790383128,0.00783098250170408,4.573845998322566e-05
560157.6065209897,9582585.53,0.9955715600981299,0.004409581741475827,1.8858160394328903e-05
560157.6065209897,9582595.53,0.9982157078828463,0.0017793287877012809,4.963329452484871e-06
560157.6065209897,9582605.53,0.999404442290964,0.0005944799254613928,1.0777835744398873e-06
560157.6065209897,9582615.53,0.9998739262928945,0.0001259335519772266,1.4015512825656987e-07
560157.6065209897,9582625.53,0.999967114495894,3.285933512054415e-05,2.6168985486371208e-08
560157.6065209897,9582635.53,0.999999976201028,2.379200852735306e-08,6.963518666280415e-12
560157.6065209897,9582645.53,0.9999999009585718,9.90334907143958e-08,7.937321429656382e-12
560157.6065209897,9582655.53,0.8566586979316273,0.14334055520362404,7.468647485915237e-07
560157.6065209897,9582665.53,0.643549901883287,0.35644889746813185,1.2006485811345606e-06
560157.6065209897,9582675.53,0.7732533701896851,0.22674566185296224,9.67957352592712e-07
560157.6065209897,9582685.53,0.97562356861313,0.02437619753747893,2.3384939108645126e-07
560157.6065209897,9582695.53,0.9995454899090558,0.000454498356176602,1.1734767632335133e-08
560157.6065209897,9582705.53,0.9999999238615496,7.61322184923466e-08,6.2318386924063575e-12
560157.6065209897,9582715.53,0.9999999112851096,8.868576059825133e-08,2.9129742568461626e-11
560157.6065209897,9582725.53,0.9999932833802874,6.7127236349917884e-06,3.8960775531275464e-09
560157.6065209897,9582735.53,0.9999984482443182,1.5510425261635834e-06,7.131556919005586e-10
560157.6065209897,9582745.53,0.9999983456522261,1.6535804580982378e-06,7.673158296148233e-10
560157.6065209897,9582755.53,0.9999998955125977,1.0445254591233203e-07,3.4856412387623207e-11
560157.6065209897,9582765.53,0.999999997695386,2.30403970107308e-09,5.743631574436407e-13
560157.6065209897,9582775.53,0.9999999999998872,1.1287433833715727e-13,2.029991700772094e-17
560157.6065209897,9582785.53,0.9999999997387534,2.6121675612133066e-10,2.966815849890935e-14
560157.6065209897,9582795.53,0.9996887360827786,0.00031125525220465085,8.66501653121939e-09
560157.6065209897,9582805.53,0.4093920605613943,0.5906065778975796,1.361541026009613e-06
560157.6065209897,9582815.53,0.0002892992605347565,0.9997106635879413,3.715152392755657e-08
560157.6065209897,9582825.53,5.849233430761114e-07,0.9999994146718645,4.0479243417112754e-10
560157.6065209897,9582835.53,1.067489381649475e-05,0.9999893213309756,3.775208006125827e-09
560157.6065209897,9582845.53,0.014634797227609558,0.9853648292673479,3.735050425738523e-07
560157.6065209897,9582855.53,0.9994366460093028,0.000563340071834789,1.3918862291749242e-08
560157.6065209897,9582865.53,0.9999999473616424,5.2621887236379427e-08,1.6470298342625176e-11
560157.6065209897,9582875.53,0.9992103863407307,0.0007880299282440237,1.5837310254337162e-06
560157.6065209897,9582885.53,0.9912357241835358,0.008710157470151669,5.4118346312478964e-05
560157.6065209897,9582895.53,0.9796126336333285,0.0201720289121176,0.00021533745455399345
560157.6065209897,9582905.53,0.9760454040320479,0.02367099846961269,0.0002835974983393898
560157.6065209897,9582915.53,0.9802952702839698,0.019501452904290766,0.00020327681173946385
560157.6065209897,9582925.53,0.9888092780233493,0.01111077562347486,7.994635317601927e-05
560157.6065209897,9582935.53,0.9983028941496779,0.0016924853710433617,4.620479278775932e-06
560157.6065209897,9582945.53,0.999995468925962,4.528617245210963e-06,2.456792833979262e-09
560167.6065209897,9582535.53,0.9983654870816492,0.0016301334337469103,4.379484603753059e-06
560167.6065209897,9582545.53,0.9928912167748516,0.007069823461829861,3.895976331866395e-05
560167.6065209897,9582555.53,0.9853778861972878,0.01449852058526455,0.00012359321744773394
560167.6065209897,9582565.53,0.9843498381926884,0.01551189253400555,0.00013826927330609922
560167.6065209897,9582575.53,0.9849568159062404,0.014913668493336299,0.00012951560042344693
560167.6065209897,9582585.53,0.9932025042298839,0.006761157360451059,3.633840966524009e-05
560167.6065209897,9582595.53,0.997613927491269,0.0023785250606707265,7.547448060098505e-06
560167.6065209897,9582605.53,0.9993721056550147,0.0006267363572027779,1.157987782339531e-06
560167.6065209897,9582615.53,0.9998860649580725,0.0001138118432812967,1.2319864635478044e-07
560167.6065209897,9582625.53,0.9999896276094934,1.0365878047959138e-05,6.512458659238314e-09
560167.6065209897,9582635.53,1.0,2.0306833566004727e-17,3.3530458635811263e-21
560167.6065209897,9582645.53,0.9999907875741431,9.211969678194726e-06,4.5617864307667483e-10
560167.6065209897,9582655.53,0.9863347535164713,0.013665091134543905,1.5534898499443658e-07
560167.6065209897,9582665.53,0.2578340649335182,0.7421646558756865,1.279190795384817e-06
560167.6065209897,9582675.53,0.2009247062048034,0.7990740977706883,1.19602450837508e-06
560167.6065209897,9582685.53,0.22208776909497085,0.7779109997245124,1.2311805167526868e-06
560167.6065209897,9582695.53,0.8933620450284182,0.10663733121453617,6.23757045568766e-07
560167.6065209897,9582705.53,0.9974561200907566,0.00254383502806143,4.488118203099251e-08
560167.6065209897,9582715.53,0.9998777682170438,0.00012222773337840283,4.049577831212035e-09
560167.6065209897,9582725.53,0.9999646584740717,3.534008637658498e-05,1.4395518132678143e-09
560167.6065209897,9582735.53,0.998699917412521,0.0013000557742702142,2.6813208842356852e-08
560167.6065209897,9582745.53,0.9980530001113648,0.0019469632885812406,3.6600053801548956e-08
560167.6065209897,9582755.53,0.993870169480977,0.006129743793400114,8.672562277737753e-08
560167.6065209897,9582765.53,0.9983864537726854,0.001613514544517645,3.168279696238879e-08
560167.6065209897,9582775.53,0.9999315721307674,6.842536399044234e-05,2.5052420862626958e-09
560167.6065209897,9582785.53,0.99999959494581,4.0502552433920105e-07,2.8665784671008663e-11
560167.6065209897,9582795.53,0.9999976679126229,2.331950183827814e-06,1.371932611174323e-10
560167.6065209897,9582805.53,0.9089859481477243,0.0910134871693655,5.646829104248897e-07
560167.6065209897,9582815.53,0.0013103139219229922,0.9986895904458211,9.563225590020942e-08
560167.6065209897,9582825.53,3.934539210180797e-06,0.9999960636704825,1.7903073228809839e-09
560167.6065209897,9582835.53,7.150212095541331e-05,0.9999284832669442,1.461210026043501e-08
560167.6065209897,9582845.53,0.013760000173867724,0.986239638187012,3.616391202982035e-07
560167.6065209897,9582855.53,0.9448781090549165,0.05512148322915271,4.0771593081151236e-07
560167.6065209897,9582865.53,0.9999999999998417,1.5842637685304693e-13,2.1931702312480535e-17
560167.6065209897,9582875.53,0.9996797543178771,0.0003197757774322377,4.699046904495398e-07
560167.6065209897,9582885.53,0.9908492332190931,0.009092818888146654,5.794789276024793e-05
560167.6065209897,9582895.53,0.9755804455600086,0.02412641109111099,0.00029314334888039397
560167.6065209897,9582905.53,0.9785652186880308,0.0212003131803774,0.00023446813159176566
560167.6065209897,9582915.53,0.9888057256672955,0.011114287078008501,7.998725469605265e-05
560167.6065209897,9582925.53,0.9966009162346413,0.003386391273866692,1.2692491492012797e-05
560167.6065209897,9582935.53,0.9997615270676049,0.0002381538863453344,3.1904604973348374e-07
560167.6065209897,9582945.53,0.9999999911535128,8.844083829891179e-09,2.4034488135949068e-12
560177.6065209897,9582535.53,0.9983101319619504,0.0016852756469827907,4.592391066740876e-06
560177.6065209897,9582545.53,0.9928922877692932,0.007068761612022709,3.895061868406108e-05
560177.6065209897,9582555.53,0.9856097885670114,0.014269827329333908,0.00012038410365466084
560177.6065209897,9582565.53,0.9853296772211568,0.01454605774174027,0.00012426503710293935
560177.6065209897,9582575.53,0.9891103952908363,0.010813092813853446,7.65118953102105e-05
560177.6065209897,9582585.53,0.9947347631893837,0.005240713469623102,2.4523340993255055e-05
560177.6065209897,9582595.53,0.9983929633952038,0.0016027615346728165,4.2750701232558455e-06
560177.6065209897,9582605.53,0.9997092350779052,0.00029035119350355373,4.137285912772882e-07
560177.6065209897,9582615.53,0.9999784554685517,2.15288889057829e-05,1.5642542418651347e-08
560177.6065209897,9582625.53,0.999999315355399,6.843627974828115e-07,2.818035716287722e-10
560177.6065209897,9582635.53,0.999999999997299,2.7004508147908597e-12,5.175949968927496e-16
560177.6065209897,9582645.53,0.9999999969140057,3.0856824178041577e-09,3.12012173450256e-13
560177.6065209897,9582655.53,0.8049417040250705,0.1950574040267235,8.919482061805283e-07
560177.6065209897,9582665.53,0.002602793999312397,0.9973970623532077,1.4364747989630348e-07
560177.6065209897,9582675.53,0.09158347230122448,0.908415631100555,8.965982206789119e-07
560177.6065209897,9582685.53,0.006711683235963101,0.9932880710351218,2.457289151752596e-07
560177.6065209897,9582695.53,0.05716709992606938,0.9428321701868759,7.298870545993495e-07
560177.6065209897,9582705.53,0.03230329852954068,0.9676961439520756,5.575183838149535e-07
560177.6065209897,9582715.53,0.0020608170572658908,0.9979390576570938,1.2528564032484877e-07
560177.6065209897,9582725.53,2.59329643800953e-05,0.9999740598531786,7.182441335367631e-09
560177.6065209897,9582735.53,1.4513951951795872e-13,0.9999999999998543,4.4651719105008255e-16
560177.6065209897,9582745.53,5.739207366123383e-14,0.9999999999999425,3.1033981287831424e-16
560177.6065209897,9582755.53,1.0570058128165214e-12,0.9999999999989366,6.456203684520669e-15
560177.6065209897,9582765.53,5.180583332103325e-09,0.9999999948118441,7.572562138272487e-12
560177.6065209897,9582775.53,0.0007508212315629838,0.9992491107471411,6.802129598343571e-08
560177.6065209897,9582785.53,0.8307242139765878,0.1692749628113018,8.232121103109109e-07
560177.6065209897,9582795.53,0.997750985323188,0.002248973812737806,4.0864074245695365e-08
560177.6065209897,9582805.53,0.5880992065090069,0.4118995260337929,1.2674572000441928e-06
560177.6065209897,9582815.53,0.00033669087279496066,0.9996632681515014,4.097570365435294e-08
560177.6065209897,9582825.53,2.0580703336829024e-07,0.9999997940193022,1.736644418376685e-10
560177.6065209897,9582835.53,8.239127603654751e-08,0.9999999175273669,8.135694777997502e-11
560177.6065209897,9582845.53,5.391020087374186e-07,0.9999994605187973,3.7919405072161986e-10
560177.6065209897,9582855.53,0.00036125383413466083,0.9996387032933605,4.2872505012655507e-08
560177.6065209897,9582865.53,0.9133386628092789,0.0866607898241103,5.473666108867948e-07
560177.6065209897,9582875.53,0.9999999914057321,8.591937701054814e-09,2.33020625215165e-12
560177.6065209897,9582885.53,0.9979737832718737,0.002020259422601915,5.95730552434117e-06
560177.6065209897,9582895.53,0.9782681421238129,0.02149182585892359,0.00024003201726375414
560177.6065209897,9582905.53,0.994485143991849,0.005488533276888884,2.632273126227228e-05
560177.6065209897,9582915.53,0.9994129495199653,0.0005859935118881816,1.0569681464807281e-06
560177.6065209897,9582925.53,0.9999899961756387,9.99758580661299e-06,6.238554712038669e-09
560177.6065209897,9582935.53,1.0,8.838297374046905e-21,1.4203104228783938e-24
560187.6065209897,9582525.53,0.9999618321386633,3.813644716571472e-05,3.1414171108273526e-08
560187.6065209897,9582535.53,0.9991742310530909,0.0008240846668004389,1.684280108636317e-06
560187.6065209897,9582545.53,0.9960479812394318,0.003936127185542462,1.5891575025726956e-05
560187.6065209897,9582555.53,0.9915227087496798,0.008425945890555868,5.134535976429281e-05
560187.6065209897,9582565.53,0.9920438005445791,0.007909734298767401,4.646515665352898e-05
560187.6065209897,9582575.53,0.9949469827044317,0.005029984547682008,2.3032747886148867e-05
560187.6065209897,9582585.53,0.9978680351580261,0.002125553857748118,6.410984225738664e-06
560187.6065209897,9582595.53,0.9994980557634636,0.0005010887622034837,8.554743327617589e-07
560187.6065209897,9582605.53,0.9999579897794361,4.197487037367809e-05,3.5350190315997384e-08
560187.6065209897,9582615.53,0.9999982867036143,1.7124977007878675e-06,7.986848455745305e-10
560187.6065209897,9582625.53,0.9999999997127165,2.872191837584887e-10,6.435130898977722e-14
560187.6065209897,9582635.53,0.9999999998950446,1.0494293177917643e-10,1.2343067797716398e-14
560187.6065209897,9582645.53,0.9999964036116884,3.596187372762545e-06,2.009389211078436e-10
560187.6065209897,9582655.53,0.9998743740944088,0.0001256217637710162,4.141819982781581e-09
560187.6065209897,9582665.53,0.9799904282657437,0.0200093680866437,2.0364761263047616e-07
560187.6065209897,9582675.53,2.3139686162963718e-05,0.99997685369338,6.620457124858958e-09
560187.6065209897,9582685.53,0.0002488894355253967,0.9997510768749376,3.368953686643807e-08
560187.6065209897,9582695.53,2.846679388373149e-06,0.9999971519219576,1.3986541208826382e-09
560187.6065209897,9582705.53,5.606339049295586e-12,0.9999999999943789,1.4623573797201796e-14
560187.6065209897,9582715.53,5.916611417849303e-07,0.9999993838607862,2.4478072107409173e-08
560187.6065209897,9582725.53,8.175033877024647e-05,0.9998690367946184,4.921286661131674e-05
560187.6065209897,9582735.53,0.0016146398384669135,0.9402949171553718,0.058090443006161334
560187.6065209897,9582745.53,0.0018084138861953012,0.9085314053624122,0.08966018075139254
560187.6065209897,9582755.53,0.0018751819919469823,0.8932791319957533,0.10484568601229975
560187.6065209897,9582765.53,0.0007316226139536327,0.9936070097369013,0.00566136764914491
560187.6065209897,9582775.53,3.272234724780928e-05,0.9999576404224334,9.637230319019127e-06
560187.6065209897,9582785.53,2.2162694612025223e-12,0.9999999999977698,1.4076766209417993e-14
560187.6065209897,9582795.53,3.223944117432201e-05,0.9999677521747613,8.384064414518257e-09
560187.6065209897,9582805.53,4.251039608608254e-05,0.9999574794170144,1.018689967502677e-08
560187.6065209897,9582815.53,4.14534364647158e-08,0.9999999585009411,4.562241161017109e-11
560187.6065209897,9582825.53,5.466135240526958e-22,1.0,2.315496918385329e-24
560187.6065209897,9582835.53,1.9592711205425302e-08,0.9999999800700456,3.3724319267172215e-10
560187.6065209897,9582845.53,1.0605205836414314e-06,0.9999988856317324,5.3847683703007014e-08
560187.6065209897,9582855.53,1.576799124731022e-06,0.9999983300612187,9.313965650338796e-08
560187.6065209897,9582865.53,1.8108607597778238e-09,0.9999999981680954,2.1043724290413656e-11
560187.6065209897,9582875.53,5.440051076106989e-05,0.9999455873905149,1.2098724013905296e-08
560187.6065209897,9582885.53,0.9958044077868562,0.004195526774041456,6.543910224721953e-08
560187.6065209897,9582895.53,0.9999999999979523,2.047371824705554e-12,2.697655891682029e-16
560187.6065209897,9582905.53,0.9999076237888775,9.237299703660629e-05,3.214085814049891e-09
560187.6065209897,9582915.53,0.636094356388135,0.3639044329199745,1.2106918905520983e-06
560187.6065209897,9582925.53,0.015482468100146739,0.9845171472650245,3.846348288479679e-07
560197.6065209897,9582515.53,1.0,7.762017534057699e-21,1.247019333456719e-24
560197.6065209897,9582525.53,0.9999979977134007,2.0013316543958427e-06,9.549449331611107e-10
560197.6065209897,9582535.53,0.9998614423287253,0.00013839954047995082,1.5813079466162918e-07
560197.6065209897,9582545.53,0.9990839687261238,0.0009140878301370012,1.9434437393417327e-06
560197.6065209897,9582555.53,0.9980089915955174,0.0019851995867144123,5.808817768150196e-06
560197.6065209897,9582565.53,0.998001771344919,0.0019923894916687363,5.839163412406975e-06
560197.6065209897,9582575.53,0.9988734578242299,0.0011239512808831414,2.590894887180222e-06
560197.6065209897,9582585.53,0.9996592055839233,0.00034028422709304337,5.101889837508047e-07
560197.6065209897,9582595.53,0.9999614792593242,3.848896913907022e-05,3.1771536739148034e-08
560197.6065209897,9582605.53,0.9999994985448438,5.012565934644447e-07,1.9856261100686583e-10
560197.6065209897,9582615.53,0.9999999997823052,2.1764647536908805e-10,4.8174970969791726e-14
560197.6065209897,9582625.53,0.9999999987196186,1.2802459563716084e-09,1.354618608243549e-13
560197.6065209897,9582635.53,0.9999977378273657,2.2620390832575473e-06,1.3355101875416261e-10
560197.6065209897,9582645.53,0.99973352798125,0.0002664643740680277,7.644682114949431e-09
560197.6065209897,9582655.53,0.9981486064415062,0.0018513583439873573,3.5214506544665124e-08
560197.6065209897,9582665.53,0.9989604898526028,0.0010394876139542082,2.2533443028330393e-08
560197.6065209897,9582675.53,0.5085499765956203,0.49144869113902817,1.3322653516105934e-06
560197.6065209897,9582685.53,0.9847409151466908,0.0152589167713256,1.680819834806528e-07
560197.6065209897,9582695.53,2.650627559957951e-11,0.9999999999732956,1.9814355215035855e-13
560197.6065209897,9582705.53,1.5911470091902353e-05,0.9999811650950098,2.9234348981845935e-06
560197.6065209897,9582715.53,0.0010072586754110383,0.9855943212930826,0.013398420031506295
560197.6065209897,9582725.53,0.0005903030226649391,0.09295209513452887,0.9064576018428061
560197.6065209897,9582735.53,1.0311026002149949e-07,4.7027181567009326e-06,0.9999951941715833
560197.6065209897,9582745.53,2.778794661912532e-09,1.0299833982345763e-07,0.9999998942228655
560197.6065209897,9582755.53,9.784700719765937e-10,3.471573581520699e-08,0.9999999643057941
560197.6065209897,9582765.53,8.436071728988644e-07,4.586253839237291e-05,0.9999532938544348
560197.6065209897,9582775.53,0.0006072133087145391,0.09639223961571193,0.9030005470755735
560197.6065209897,9582785.53,0.000689966223958327,0.9944412525180585,0.004868781257983411
560197.6065209897,9582795.53,8.495905650906315e-06,0.999990413235418,1.0908589312358536e-06
560197.6065209897,9582805.53,2.947805236134653e-09,0.9999999970154645,3.6730268680995347e-11
560197.6065209897,9582815.53,1.4806321211323365e-08,0.9999999849521306,2.4154820592783094e-10
560197.6065209897,9582825.53,1.8493014290603468e-07,0.9999998096976537,5.3722035269260404e-09
560197.6065209897,9582835.53,3.9428175823654304e-05,0.9999472934247822,1.3278399394050239e-05
560197.6065209897,9582845.53,0.0005344698487057336,0.9968876261035116,0.0025779040477826106
560197.6065209897,9582855.53,0.0016263297422094711,0.9387587162259192,0.059614954031871406
560197.6065209897,9582865.53,0.0020321476622693615,0.8387037994795721,0.15926405285815864
560197.6065209897,9582875.53,0.002001480709398838,0.8526916094901115,0.14530690980048963
560197.6065209897,9582885.53,0.002043904969561405,0.8325867684217013,0.16536932660873727
560197.6065209897,9582895.53,0.0020895858915871337,0.6347966371266299,0.3631137769817829
560197.6065209897,9582905.53,0.0018785667857874916,0.48953617770704033,0.5085852555071722
560197.6065209897,9582915.53,0.0020577140477011035,0.8246939182597425,0.1732483676925565
560197.6065209897,9582925.53,0.0009121858463864866,0.9889100718173719,0.010177742336241701
560207.6065209897,9582515.53,0.999999845779217,1.5420887212865413e-07,1.1910915674758139e-11
560207.6065209897,9582525.53,0.9999999999061802,9.379984600646835e-11,2.0062523726703814e-14
560207.6065209897,9582535.53,0.999997648742174,2.3501091422382785e-06,1.1486838027824604e-09
560207.6065209897,9582545.53,0.999952137617581,4.7820855887128565e-05,4.1526531775039876e-08
560207.6065209897,9582555.53,0.9998541592016136,0.00014567193977650677,1.688586100162911e-07
560207.6065209897,9582565.53,0.9998576924130901,0.0001421439543188155,1.636325912351384e-07
560207.6065209897,9582575.53,0.9999446998239284,5.5250505580715674e-05,4.967049070956992e-08
560207.6065209897,9582585.53,0.999993772608356,6.223826969456699e-06,3.5646746529159325e-09
560207.6065209897,9582595.53,0.9999999608859584,3.9102116408863484e-08,1.1925213455762895e-11
560207.6065209897,9582605.53,0.9999999999999527,4.733384343396166e-14,6.674639821094333e-18
560207.6065209897,9582615.53,0.9999983538264589,1.6460727767741747e-06,1.007643382971422e-10
560207.6065209897,9582625.53,0.9999846756220683,1.5323670856010238e-05,7.070757864506277e-10
560207.6065209897,9582635.53,0.9997535253599467,0.0002464674627081381,7.177345090964512e-09
560207.6065209897,9582645.53,0.9987863298302166,0.001213644749666756,2.542011651360641e-08
560207.6065209897,9582655.53,0.9777935729794952,0.02220620792032699,2.1910017768572736e-07
560207.6065209897,9582665.53,0.99425007821515,0.005749839063329375,8.27215205263938e-08
560207.6065209897,9582675.53,0.9901137352262817,0.009886141741154975,1.230325631587286e-07
560207.6065209897,9582685.53,0.011677011705552383,0.988322656684794,3.316096536607593e-07
560207.6065209897,9582695.53,1.4501639287633113e-07,0.9999998548534286,1.3017846613393614e-10
560207.6065209897,9582705.53,2.1227320320732767e-05,0.9999741021774748,4.670502204299951e-06
560207.6065209897,9582715.53,0.0002402618048211542,0.030178788559783343,0.9695809496353957
560207.6065209897,9582725.53,9.408356521532126e-15,2.637342130108162e-13,0.9999999999997269
560207.6065209897,9582735.53,6.078303950533066e-08,9.725144777858845e-07,0.9999989667024828
560207.6065209897,9582745.53,2.691543784099484e-06,3.2460021700810356e-05,0.9999648484345152
560207.6065209897,9582755.53,3.918374668086285e-06,4.561668618448911e-05,0.9999504649391475
560207.6065209897,9582765.53,5.991161873348819e-08,9.593929769246792e-07,0.9999989806954044
560207.6065209897,9582775.53,6.6013972914090174e-12,2.0278001861074846e-10,0.9999999997906186
560207.6065209897,9582785.53,7.359806255601778e-05,0.007276011642321252,0.9926503902951228
560207.6065209897,9582795.53,0.0015136395694794855,0.9520856661371772,0.046400694293343384
560207.6065209897,9582805.53,8.244987840196717e-05,0.9998675488356915,5.000128590639117e-05
560207.6065209897,9582815.53,2.7892678679082647e-06,0.9999970019447557,2.0878737659225398e-07
560207.6065209897,9582825.53,3.937124025414707e-06,0.9999957186604923,3.442154821177279e-07
560207.6065209897,9582835.53,0.00035402728927696515,0.9986629996886018,0.0009829730221212977
560207.6065209897,9582845.53,0.001882581619335162,0.49159866679019243,0.5065187515904723
560207.6065209897,9582855.53,2.0175813098509284e-05,0.0016096787256787543,0.9983701454612227
560207.6065209897,9582865.53,2.7066296263362396e-07,1.3298867636498721e-05,0.9999864304694008
560207.6065209897,9582875.53,2.6355424104200076e-12,7.952773560957747e-11,0.9999999999178366
560207.6065209897,9582885.53,9.121900722146691e-09,1.6143179699934695e-07,0.9999998294463022
560207.6065209897,9582895.53,4.163234352079239e-06,4.818510456343978e-05,0.9999476516610846
560207.6065209897,9582905.53,3.3743090165809042e-06,3.984580045384664e-05,0.9999567798905296
560207.6065209897,9582915.53,2.1273691726243398e-09,4.011063000867861e-08,0.9999999577620009
560217.6065209897,9582505.53,0.9935498334439191,0.006450076511274912,9.004480615142917e-08
560217.6065209897,9582515.53,0.9998582629332002,0.00014173249367842707,4.573121301535741e-09
560217.6065209897,9582525.53,0.999999865776038,1.342134723278127e-07,1.0489504255583324e-11
560217.6065209897,9582535.53,1.0,5.832544505921564e-17,9.690368917217323e-21
560217.6065209897,9582545.53,0.9999999846786689,1.5316999065980777e-08,4.332162470747132e-12
560217.6065209897,9582555.53,0.9999997191481569,2.8074791719069913e-07,1.0392603559767823e-10
560217.6065209897,9582565.53,0.9999997341979732,2.6570427337197234e-07,9.775342518474323e-11
560217.6065209897,9582575.53,0.9999999865406892,1.3455541907261087e-08,3.768975083970335e-12
560217.6065209897,9582585.53,0.9999999999999947,5.2378425787457406e-15,9.038079474454225e-19
560217.6065209897,9582595.53,0.9999999778446722,2.215334211199047e-08,1.9858080316882978e-12
560217.6065209897,9582605.53,0.9999697790899027,3.0219648966462617e-05,1.261130921420862e-09
560217.6065209897,9582615.53,0.998428066827066,0.0015719021215420022,3.105139220117785e-08
560217.6065209897,9582625.53,0.9987615826096187,0.001238391568816097,2.582156524058602e-08
560217.6065209897,9582635.53,0.9959214404866046,0.004078495444428993,6.406896641436844e-08
560217.6065209897,9582645.53,0.9885106283281627,0.011489234519060339,1.37152776858254e-07
560217.6065209897,9582655.53,0.8378586823582852,0.16214051466500512,8.0297670980808e-07
560217.6065209897,9582665.53,0.9499368560358434,0.05006276155955915,3.8240459743370155e-07
560217.6065209897,9582675.53,0.8793808396200201,0.12061848737382644,6.730061533878512e-07
560217.6065209897,9582685.53,5.7422159888871626e-05,0.9999425652792678,1.2560843294576172e-08
560217.6065209897,9582695.53,7.400736962619144e-08,0.9999999242940119,1.6986185253739543e-09
560217.6065209897,9582705.53,0.0006715198244879065,0.9947846343771591,0.004543845798352805
560217.6065209897,9582715.53,3.145214849014706e-05,0.0026883233933019837,0.997280224458208
560217.6065209897,9582725.53,9.765890921502536e-10,1.896648475700504e-08,0.9999999800569261
560217.6065209897,9582735.53,2.9215487361247442e-05,0.0002739606369407581,0.9996968238756979
560217.6065209897,9582745.53,0.0002453680411374495,0.0017253773700410422,0.9980292545888215
560217.6065209897,9582755.53,0.0003599351224774328,0.002385384774753541,0.9972546801027691
560217.6065209897,9582765.53,7.601447525934125e-05,0.0006314875507399152,0.9992924979740007
560217.6065209897,9582775.53,5.219931144788408e-07,7.223957938541433e-06,0.999992254048947
560217.6065209897,9582785.53,6.644843157027835e-11,2.157101400321579e-09,0.9999999977764502
560217.6065209897,9582795.53,0.00033948358741475303,0.046234237946946054,0.9534262784656392
560217.6065209897,9582805.53,0.0006919654325367184,0.9944030983043617,0.004904936263101663
560217.6065209897,9582815.53,1.9351779307759625e-05,0.9999766343442997,4.013876392609484e-06
560217.6065209897,9582825.53,8.22823918555823e-06,0.9999907332174568,1.0385433576027318e-06
560217.6065209897,9582835.53,0.0003465821430797519,0.9987164707109644,0.0009369471459558645
560217.6065209897,9582845.53,0.0011681750875377423,0.23124148097671612,0.7675903439357462
560217.6065209897,9582855.53,9.41750647008886e-07,5.174638227699515e-05,0.999947311867076
560217.6065209897,9582865.53,1.0654741556747616e-15,2.9361640930528076e-14,0.9999999999999696
560217.6065209897,9582875.53,1.4124593742382485e-07,2.1441191528076078e-06,0.9999977146349097
560217.6065209897,9582885.53,4.448434051654005e-05,0.00039612244733000534,0.9995593932121536
560217.6065209897,9582895.53,0.0008850056796593663,0.005052687886393693,0.994062306433947
560217.6065209897,9582905.53,0.0006603009304500636,0.003963636853393174,0.9953760622161568
560217.6065209897,9582915.53,1.9418856531718293e-05,0.00019104563157306656,0.9997895355118953
560227.6065209897,9582495.53,0.8639193558796217,0.13607992009125092,7.240291273798996e-07
560227.6065209897,9582505.53,0.9537144043544846,0.04628523282144489,3.6282407039522294e-07
560227.6065209897,9582515.53,0.993519792534275,0.0064801171122019306,9.035352320420399e-08
