CoordX_SM,CoordY_SM,z,SD_Values
560337.6065209897,9582555.53,350.84734612797916,68.0979168994032
560337.6065209897,9582565.53,358.6505188701427,63.10619734480447
560337.6065209897,9582575.53,342.245923184367,68.22068488718192
560337.6065209897,9582585.53,320.05606424616366,73.08156395600471
560337.6065209897,9582595.53,305.5433780531392,76.82637743535169
560337.6065209897,9582605.53,293.12057582422466,80.69928030243807
560337.6065209897,9582615.53,284.27281523586385,84.13460247361475
560337.6065209897,9582625.53,286.9361362075515,86.42537325634471
560337.6065209897,9582635.53,298.07751548091915,87.97384141588216
560337.6065209897,9582645.53,302.8717554476224,89.09460966624766
560337.6065209897,9582655.53,306.9167600997664,90.05184468303315
560337.6065209897,9582665.53,310.6769900015745,90.67325749191676
560337.6065209897,9582675.53,313.053884767366,90.9771758462567
560337.6065209897,9582685.53,313.94381894485525,90.9807712485081
560337.6065209897,9582695.53,306.03680601890983,90.69449103827642
560337.6065209897,9582705.53,308.1874960666467,90.14681953066491
560337.6065209897,9582715.53,306.7014711970029,89.62318366020395
560337.6065209897,9582725.53,305.46592875942815,89.11641174063487
560337.6065209897,9582735.53,303.32854317172917,88.40146676058983
560337.6065209897,9582745.53,298.6485321705147,87.16678112278036
560337.6065209897,9582755.53,295.52770518847905,84.26792032546281
560337.6065209897,9582765.53,288.0919255770344,77.12385905605306
560337.6065209897,9582775.53,285.04660685951615,58.84522857999104
560337.6065209897,9582785.53,280.66741707082673,48.91788345448371
560337.6065209897,9582795.53,291.66533593055135,73.2037289703527
560337.6065209897,9582805.53,297.67241075583894,82.45127831890065
560337.6065209897,9582815.53,307.438186654651,86.57287808723899
560337.6065209897,9582825.53,312.25274437827824,88.64331993704889
560337.6065209897,9582835.53,315.966302448771,89.84044129679772
560337.6065209897,9582845.53,318.8368939725483,90.5914848816547
560337.6065209897,9582855.53,316.1823960395409,91.0974867727939
560347.6065209897,9582135.53,305.230062466448,92.47500132766413
560347.6065209897,9582145.53,305.2277494400463,92.47484472118305
560347.6065209897,9582155.53,305.224834866086,92.47464743383387
560347.6065209897,9582165.53,305.2212173916895,92.4744020008594
560347.6065209897,9582175.53,305.21680124899694,92.47410069518297
560347.6065209897,9582185.53,305.211506893442,92.47373588112615
560347.6065209897,9582195.53,305.2052839071136,92.47330040396342
560347.6065209897,9582205.53,294.69523430048395,92.78365326278126
560347.6065209897,9582215.53,294.6880073753814,92.78301198058857
560347.6065209897,9582225.53,294.6801263200015,92.78227701936845
560347.6065209897,9582235.53,301.3043763423532,93.15895423472544
560347.6065209897,9582245.53,301.2950546323726,93.1579337039841
560347.6065209897,9582255.53,301.28572180561264,93.15678810559842
560347.6065209897,9582265.53,301.27669066423346,93.15549841283699
560347.6065209897,9582275.53,301.2682713764886,93.15403286763589
560347.6065209897,9582285.53,301.26075187707875,93.15234090750283
560347.6065209897,9582295.53,301.2543921276735,93.1503452273319
560347.6065209897,9582305.53,301.24943824167974,93.14793058280765
560347.6065209897,9582315.53,301.24615734987754,93.14492664286698
560347.6065209897,9582325.53,301.2448873931144,93.14108034067972
560347.6065209897,9582335.53,301.2460901200853,93.13601063264079
560347.6065209897,9582345.53,301.25039306352636,93.1291349661973
560347.6065209897,9582355.53,301.2586089596146,93.11955102318719
560347.6065209897,9582365.53,301.2717290030629,93.10584697116784
560347.6065209897,9582375.53,301.29089758994223,93.0857932082209
560347.6065209897,9582385.53,301.31738782653093,93.05582736705794
560347.6065209897,9582395.53,299.45550498586283,92.90985856081964
560347.6065209897,9582405.53,294.8664597474253,92.93173586694991
560347.6065209897,9582415.53,294.9943340955982,92.81891793420259
560347.6065209897,9582425.53,295.17214861053486,92.63455933228984
560347.6065209897,9582435.53,304.63876412749175,92.60703019138087
560347.6065209897,9582445.53,304.6412291316376,92.04313377495514
560347.6065209897,9582455.53,285.55746139959217,91.00662166704421
560347.6065209897,9582465.53,287.2727380780555,89.1061789240715
560347.6065209897,9582475.53,289.7547904980151,85.46392037552951
560347.6065209897,9582485.53,293.1982991886604,78.67250742919249
560347.6065209897,9582495.53,297.1801353598139,69.6306439785171
560347.6065209897,9582505.53,307.5307731267727,71.62375670841556
560347.6065209897,9582515.53,321.58961007135343,79.7880908883163
560347.6065209897,9582525.53,328.8577249680686,83.78223775935535
560347.6065209897,9582535.53,331.74421925807576,83.22882328163632
560347.6065209897,9582545.53,344.99014640743803,76.82827827705688
560347.6065209897,9582555.53,360.40872092161,57.86887520090359
560347.6065209897,9582565.53,368.08456362268055,42.09617815167421
560347.6065209897,9582575.53,356.69085471378736,37.23890316035969
560347.6065209897,9582585.53,318.182281861296,55.78747712354418
560347.6065209897,9582595.53,284.8704409430101,61.16651353817363
560347.6065209897,9582605.53,267.7639712652932,71.44137811230591
560347.6065209897,9582615.53,278.29541257302674,79.21672532745059
560347.6065209897,9582625.53,284.8996309798337,82.83967435044859
560347.6065209897,9582635.53,285.3313352173334,84.98789190324972
560347.6065209897,9582645.53,293.50393529376913,86.98800619627809
560347.6065209897,9582655.53,300.93229942395476,88.83127290982785
560347.6065209897,9582665.53,307.4262672970307,90.10001862824033
560347.6065209897,9582675.53,311.9343447297524,90.82556903572875
560347.6065209897,9582685.53,314.57984032136414,91.13408619559618
560347.6065209897,9582695.53,315.7338402808109,91.1502744520061
560347.6065209897,9582705.53,311.6597873868892,90.83009830828756
560347.6065209897,9582715.53,311.2547143580216,90.52492248852705
560347.6065209897,9582725.53,305.904918777917,90.00372876189266
560347.6065209897,9582735.53,305.0606671562183,89.35755412531948
560347.6065209897,9582745.53,302.79424306534634,88.04218692269444
560347.6065209897,9582755.53,299.9317281991356,85.59856411334323
560347.6065209897,9582765.53,296.4714297521509,80.80938866215564
560347.6065209897,9582775.53,290.08706783806224,73.69215198669426
560347.6065209897,9582785.53,292.9772135701588,71.660541763249
560347.6065209897,9582795.53,298.19394501325047,77.65261493104515
560347.6065209897,9582805.53,305.0460784946016,82.77818883242567
560347.6065209897,9582815.53,302.37947546035434,85.93252039990298
560347.6065209897,9582825.53,311.12786566837184,88.07763424914707
560347.6065209897,9582835.53,315.0918337272529,89.49425010528421
560347.6065209897,9582845.53,318.2209325503119,90.4366745081996
560357.6065209897,9582125.53,306.93774856495907,92.366570445858
560357.6065209897,9582135.53,306.9351989787224,92.3664047634653
560357.6065209897,9582145.53,307.2552233356656,92.39628498498817
560357.6065209897,9582155.53,307.25102392874396,92.39601250322302
560357.6065209897,9582165.53,305.2149384399517,92.47397603190856
560357.6065209897,9582175.53,305.3236748718792,92.56220372313012
560357.6065209897,9582185.53,305.315943226288,92.56166704846896
560357.6065209897,9582195.53,305.3067687863237,92.5610230291944
560357.6065209897,9582205.53,305.2961205276605,92.56026223703863
560357.6065209897,9582215.53,305.2840566946738,92.55937750795756
560357.6065209897,9582225.53,305.2707430002059,92.55836405874285
560357.6065209897,9582235.53,298.57939159817846,92.8692352955577
560357.6065209897,9582245.53,298.5656199601789,92.86785721812328
560357.6065209897,9582255.53,301.2465085333238,93.15343003106462
560357.6065209897,9582265.53,301.2326935424012,93.15162320682347
560357.6065209897,9582275.53,301.21981870589406,93.14960995990026
560357.6065209897,9582285.53,301.2083177249307,93.147340046765
560357.6065209897,9582295.53,301.1985517081542,93.14473503928762
560357.6065209897,9582305.53,301.19082891938234,93.14167929532326
560357.6065209897,9582315.53,301.18546557625575,93.13800672188336
560357.6065209897,9582325.53,301.1828778572187,93.13347844487875
560357.6065209897,9582335.53,301.18368253603705,93.12774364367341
560357.6065209897,9582345.53,301.1887772331878,93.12027244619338
560357.6065209897,9582355.53,301.19937520251653,93.1102453580465
560357.6065209897,9582365.53,299.302117155119,92.99428936435558
560357.6065209897,9582375.53,299.332657632441,92.97496819886115
560357.6065209897,9582385.53,299.3756347388663,92.94671736924909
560357.6065209897,9582395.53,299.4339401185938,92.904429188857
560357.6065209897,9582405.53,299.5110563193324,92.83974615057456
560357.6065209897,9582415.53,295.0109014102483,92.828441674398
560357.6065209897,9582425.53,295.20877637426827,92.6642878215478
560357.6065209897,9582435.53,295.4774383031968,92.39564420924508
560357.6065209897,9582445.53,301.97299624298137,91.95764289896086
560357.6065209897,9582455.53,302.1796359080183,91.18530009155049
560357.6065209897,9582465.53,302.7148831233017,90.1270890962942
560357.6065209897,9582475.53,303.1245566219984,87.8935581370047
560357.6065209897,9582485.53,303.81379675911353,84.73690175411335
560357.6065209897,9582495.53,310.97442355879747,81.89125747447973
560357.6065209897,9582505.53,313.0218864373776,82.08853567736215
560357.6065209897,9582515.53,318.37954540531643,84.46823703542863
560357.6065209897,9582525.53,323.65240334023986,85.8409461157455
560357.6065209897,9582535.53,330.357782099272,84.81400568417955
560357.6065209897,9582545.53,341.12568401967394,80.29979671892814
560357.6065209897,9582555.53,349.1992994890653,71.98897881475348
560357.6065209897,9582565.53,353.1275275183702,64.27887328356083
560357.6065209897,9582575.53,338.0666073528291,53.46505972048742
560357.6065209897,9582585.53,299.65846247815637,44.351871956900645
560357.6065209897,9582595.53,246.97120382485576,27.34756333867792
560357.6065209897,9582605.53,240.87680096448406,58.75504506908091
560357.6065209897,9582615.53,255.64559025081826,73.13824582602903
560357.6065209897,9582625.53,265.11941691075197,76.72210725232858
560357.6065209897,9582635.53,268.57744200330933,79.05850095908193
560357.6065209897,9582645.53,281.49527390501805,83.2621319819045
560357.6065209897,9582655.53,278.8559998606228,86.99736898520823
560357.6065209897,9582665.53,304.2269761491862,89.32215458684645
560357.6065209897,9582675.53,310.8765662952131,90.55567043536213
560357.6065209897,9582685.53,315.05978489291766,91.13991084917863
560357.6065209897,9582695.53,317.44737358004045,91.33957072939184
560357.6065209897,9582705.53,314.3257635894396,91.15525671991806
560357.6065209897,9582715.53,309.76453149697466,90.8373515092344
560357.6065209897,9582725.53,309.77736307598224,90.4793851514823
560357.6065209897,9582735.53,309.2412279504366,89.88923862696596
560357.6065209897,9582745.53,307.17826321937173,88.78378866311024
560357.6065209897,9582755.53,304.7761810904095,87.11473688496315
560357.6065209897,9582765.53,301.220123060319,84.54655917788446
560357.6065209897,9582775.53,298.47610481635047,81.54909520810214
560357.6065209897,9582785.53,301.38297903322746,79.87834560057382
560357.6065209897,9582795.53,301.4670899816812,80.22462650491342
560357.6065209897,9582805.53,304.4295415709565,81.75191172091965
560357.6065209897,9582815.53,309.48956699459166,84.18220959888593
560357.6065209897,9582825.53,305.3359947663697,86.75957665028608
560357.6065209897,9582835.53,314.1272428382707,88.83117988030916
560357.6065209897,9582845.53,317.6210509773533,90.13602561779715
560367.6065209897,9582135.53,307.25507433644077,92.3962664370611
560367.6065209897,9582145.53,307.250487416198,92.3959681486477
560367.6065209897,9582155.53,307.2445857471753,92.39558604342999
560367.6065209897,9582165.53,307.2371048924266,92.39510292082034
560367.6065209897,9582175.53,313.8823834725403,92.71644406158939
560367.6065209897,9582185.53,305.30115395250164,92.56065264949468
560367.6065209897,9582195.53,316.1381516449213,92.89806295391364
560367.6065209897,9582205.53,316.1208389447506,92.89686498817407
560367.6065209897,9582215.53,316.1010128416739,92.89546684577203
560367.6065209897,9582225.53,316.078902400104,92.8938631648913
560367.6065209897,9582235.53,316.05493840604794,92.89205370813592
560367.6065209897,9582245.53,316.0297402254831,92.89004109798208
560367.6065209897,9582255.53,316.00406428720373,92.88782634917948
560367.6065209897,9582265.53,298.4752000732981,92.85933777715903
560367.6065209897,9582275.53,312.2677405371527,92.86204367883857
560367.6065209897,9582285.53,301.13045747139154,93.14005972344442
560367.6065209897,9582295.53,301.1155795891666,93.13656897025378
560367.6065209897,9582305.53,301.10369276497624,93.13257844241254
560367.6065209897,9582315.53,301.095113997488,93.12792305138773
560367.6065209897,9582325.53,301.09029280430053,93.12238086488931
560367.6065209897,9582335.53,299.17089445169114,93.01312898430592
560367.6065209897,9582345.53,299.17820257653693,93.00493642685296
560367.6065209897,9582355.53,299.1936039128034,92.99446616903901
560367.6065209897,9582365.53,299.21963034311483,92.98065142595286
560367.6065209897,9582375.53,299.2592901153534,92.96178738900379
560367.6065209897,9582385.53,299.3159370452439,92.93516034897864
560367.6065209897,9582395.53,299.3931979655277,92.89646958130129
560367.6065209897,9582405.53,299.4950509137052,92.83888475301156
560367.6065209897,9582415.53,299.6261517962097,92.75144917177019
560367.6065209897,9582425.53,299.7925364803715,92.61634682557091
560367.6065209897,9582435.53,293.6003349694738,92.26677913280577
560367.6065209897,9582445.53,294.0382108878661,91.93743565009567
560367.6065209897,9582455.53,319.5988258110599,91.72761371152922
560367.6065209897,9582465.53,319.09111299235315,90.89056293972074
560367.6065209897,9582475.53,312.01350922303163,89.71653015359324
560367.6065209897,9582485.53,312.18676851312074,88.3326585265386
560367.6065209897,9582495.53,312.9492896090926,87.28641124364468
560367.6065209897,9582505.53,314.6547201234803,87.14601173202736
560367.6065209897,9582515.53,317.4238931608113,87.63709437418102
560367.6065209897,9582525.53,321.1676267437082,87.82818717129136
560367.6065209897,9582535.53,328.28647947910326,87.01412749417717
560367.6065209897,9582545.53,332.7608482385315,84.67198641578035
560367.6065209897,9582555.53,341.4756479193335,81.12014367468579
560367.6065209897,9582565.53,336.7412802217827,77.07765095356824
560367.6065209897,9582575.53,321.6179392455997,71.91700663480557
560367.6065209897,9582585.53,291.4295145238932,65.32806001993589
560367.6065209897,9582595.53,255.9106718487881,46.832870770048785
560367.6065209897,9582605.53,247.1335216425967,52.306733494325634
560367.6065209897,9582615.53,247.68655936683297,68.22515959666887
560367.6065209897,9582625.53,243.22429254933374,64.64636312938242
560367.6065209897,9582635.53,245.13401770748644,65.70762925373084
560367.6065209897,9582645.53,270.88887395800793,77.81191030747702
560367.6065209897,9582655.53,273.45087327221006,85.0951023041543
560367.6065209897,9582665.53,283.4008555893587,88.63552212941717
560367.6065209897,9582675.53,290.03578132487155,90.33904826293694
560367.6065209897,9582685.53,294.3921704076208,91.12917619867352
560367.6065209897,9582695.53,297.2590057249065,91.43807572024399
560367.6065209897,9582705.53,315.7811533934191,91.31227812146807
560367.6065209897,9582715.53,312.60398283608595,90.9856386116063
560367.6065209897,9582725.53,313.23542115566164,90.6479726763243
560367.6065209897,9582735.53,313.293361523303,90.10294213055431
560367.6065209897,9582745.53,312.5622553459508,89.27826121292904
560367.6065209897,9582755.53,310.09027575688407,87.98196799611918
560367.6065209897,9582765.53,307.16237105680636,86.31892245468106
560367.6065209897,9582775.53,304.5671197367419,84.06690335475032
560367.6065209897,9582785.53,300.2367363674703,81.14414428542875
560367.6065209897,9582795.53,301.5567769456856,77.35709622507656
560367.6065209897,9582805.53,300.87405095945616,75.67132073889786
560367.6065209897,9582815.53,305.94058745953674,79.54260371141507
560367.6065209897,9582825.53,313.1265074569052,84.4986172597242
560367.6065209897,9582835.53,317.95128030400576,87.83914770891298
560377.6065209897,9582145.53,320.40862310287986,92.47235284407064
560377.6065209897,9582155.53,320.39945812279757,92.47180961722322
560377.6065209897,9582165.53,313.8799739899828,92.71626664518125
560377.6065209897,9582175.53,313.8659061727501,92.71534060802016
560377.6065209897,9582185.53,313.84848633506056,92.71419360057361
560377.6065209897,9582195.53,313.8273531835061,92.71279670623433
560377.6065209897,9582205.53,316.0836181609961,92.89435881381287
560377.6065209897,9582215.53,316.05409928711845,92.89231372580547
560377.6065209897,9582225.53,316.02090403632775,92.88996027003414
560377.6065209897,9582235.53,315.98469376426146,92.88730345913085
560377.6065209897,9582245.53,315.9464685531845,92.88435685000131
560377.6065209897,9582255.53,315.9074875560062,92.88113606787714
560377.6065209897,9582265.53,315.86911544695363,92.87764844805758
560377.6065209897,9582275.53,315.8326188267022,92.87388025032263
560377.6065209897,9582285.53,315.79896565589524,92.86978439051373
560377.6065209897,9582295.53,312.08952156692976,92.84464749391196
560377.6065209897,9582305.53,312.06491878267957,92.83960800309444
560377.6065209897,9582315.53,299.04258722715525,93.0107308886052
560377.6065209897,9582325.53,299.0357130495412,93.00379865882013
560377.6065209897,9582335.53,299.0349505337185,92.99566923939818
560377.6065209897,9582345.53,299.0420887041811,92.986018094421
560377.6065209897,9582355.53,299.05993202012996,92.97435839438127
560377.6065209897,9582365.53,299.0922332808374,92.95989101078501
560377.6065209897,9582375.53,299.1434301532185,92.94128019692799
560377.6065209897,9582385.53,299.21829184509284,92.91634587357791
560377.6065209897,9582395.53,299.321621702872,92.88164859718565
560377.6065209897,9582405.53,303.47502166116476,92.87032253066552
560377.6065209897,9582415.53,303.61945703990875,92.79700039331394
560377.6065209897,9582425.53,303.79508431409215,92.6883870164878
560377.6065209897,9582435.53,318.053463676247,92.73427540478912
560377.6065209897,9582445.53,318.0177647987505,92.4862503393893
560377.6065209897,9582455.53,320.2807588398272,92.10349331481622
560377.6065209897,9582465.53,320.12017218030246,91.60697486146127
560377.6065209897,9582475.53,335.4266003975331,91.04296055572226
560377.6065209897,9582485.53,313.4685688087841,90.33878557417393
560377.6065209897,9582495.53,314.2972589545403,89.84402454044549
560377.6065209897,9582505.53,315.6746140388457,89.64524178535108
560377.6065209897,9582515.53,317.63668479143706,89.62717411733671
560377.6065209897,9582525.53,326.93920451108625,89.56520846231446
560377.6065209897,9582535.53,325.53553831023083,88.9162865155327
560377.6065209897,9582545.53,334.2077908629896,87.75662535040688
560377.6065209897,9582555.53,332.9881792572579,85.95803934097916
560377.6065209897,9582565.53,323.9607120068832,83.66428589239406
560377.6065209897,9582575.53,312.0334000078965,80.72936452120108
560377.6065209897,9582585.53,298.03447889221445,76.18145241073206
560377.6065209897,9582595.53,279.5072088152438,69.13910288698925
560377.6065209897,9582605.53,266.09040366968736,68.42912035643863
560377.6065209897,9582615.53,254.3345162414547,69.67975350273714
560377.6065209897,9582625.53,235.78784078228014,53.51448064412214
560377.6065209897,9582635.53,236.44282634551686,51.03601348471352
560377.6065209897,9582645.53,263.0801659860783,75.29383043112105
560377.6065209897,9582655.53,287.70050117850974,84.34444126822154
560377.6065209897,9582665.53,283.8994755248401,88.38025077603282
560377.6065209897,9582675.53,290.920574120168,90.22505131573207
560377.6065209897,9582685.53,295.60752575137394,91.06950509691802
560377.6065209897,9582695.53,298.8472532170915,91.40263578662956
560377.6065209897,9582705.53,301.2584724590499,91.43375540761397
560377.6065209897,9582715.53,301.30032507812496,91.0666379611907
560377.6065209897,9582725.53,316.5902524284231,90.5556802465424
560377.6065209897,9582735.53,317.50472594017236,89.95593560032444
560377.6065209897,9582745.53,317.7040835278201,89.12510673570428
560377.6065209897,9582755.53,316.0590044486808,87.96274657809568
560377.6065209897,9582765.53,313.5087747993008,86.55099808897543
560377.6065209897,9582775.53,309.1262022242862,84.24424879556165
560377.6065209897,9582785.53,303.9248104455605,79.43692956989455
560377.6065209897,9582795.53,299.683036267626,68.60811214347623
560377.6065209897,9582805.53,292.3440045464329,55.97926985811251
560377.6065209897,9582815.53,301.49029497814485,71.27267599923297
560377.6065209897,9582825.53,311.61255278220995,81.94577234055939
560377.6065209897,9582835.53,318.94769221844797,86.94284828543344
560387.6065209897,9582155.53,320.3870051490223,92.4710428836219
560387.6065209897,9582165.53,320.37058048731745,92.47007277672863
560387.6065209897,9582175.53,320.34961341733845,92.46883955041932
560387.6065209897,9582185.53,320.3233282544097,92.46729647707447
560387.6065209897,9582195.53,313.7881695944662,92.71019858277279
560387.6065209897,9582205.53,313.75136087155784,92.70776919593918
560387.6065209897,9582215.53,313.70833121698774,92.70489747055525
560387.6065209897,9582225.53,315.9381348725657,92.88439811462139
560387.6065209897,9582235.53,315.8834120119968,92.88047727298307
560387.6065209897,9582245.53,315.82534804766976,92.87613341555203
560387.6065209897,9582255.53,315.76604448193154,92.87141020832058
560387.6065209897,9582265.53,315.70783445411564,92.86634451879361
560387.6065209897,9582275.53,315.65290155572666,92.860943443525
560387.6065209897,9582285.53,315.60287609936717,92.85516143789825
560387.6065209897,9582295.53,315.5585527389505,92.84888617440863
560387.6065209897,9582305.53,315.51987563353657,92.84194147183206
560387.6065209897,9582315.53,316.98960460765164,92.99685588723123
560387.6065209897,9582325.53,316.9590649112411,92.9875968306097
560387.6065209897,9582335.53,316.93336862295513,92.97699405753792
560387.6065209897,9582345.53,302.9105588949941,92.9970539476
560387.6065209897,9582355.53,302.9236539160596,92.98310422781675
560387.6065209897,9582365.53,302.9553514259859,92.96697914671101
560387.6065209897,9582375.53,303.01206941124246,92.94779759370277
560387.6065209897,9582385.53,303.1002350341017,92.92392566726716
560387.6065209897,9582395.53,303.2254959380267,92.8926676288732
560387.6065209897,9582405.53,303.3922580035221,92.84996794763656
560387.6065209897,9582415.53,303.6036294673563,92.79010313972205
560387.6065209897,9582425.53,303.8617831729563,92.70533786511724
560387.6065209897,9582435.53,318.27340401039993,92.79479355761053
560387.6065209897,9582445.53,318.41856481546193,92.6222446690099
560387.6065209897,9582455.53,318.57214914946246,92.3900912370263
560387.6065209897,9582465.53,337.61633533809675,92.14027484863811
560387.6065209897,9582475.53,337.37820452179,91.79500966807599
560387.6065209897,9582485.53,337.3110474893702,91.44976263949464
560387.6065209897,9582495.53,337.56033829036846,91.16942646349156
560387.6065209897,9582505.53,324.34827812602373,91.06868068638916
560387.6065209897,9582515.53,325.57122679257486,90.9241837736074
560387.6065209897,9582525.53,326.86284797579174,90.6980661970461
560387.6065209897,9582535.53,332.0966586551641,90.36256833292673
560387.6065209897,9582545.53,331.8854857659257,89.64305459983282
560387.6065209897,9582555.53,329.71155882614636,88.64357115716119
560387.6065209897,9582565.53,324.48472258991296,87.35022429305634
560387.6065209897,9582575.53,315.5598242541122,85.63789363060924
560387.6065209897,9582585.53,303.688693938134,83.31697634397696
560387.6065209897,9582595.53,291.62157789479136,80.70889252447834
560387.6065209897,9582605.53,283.51757308172137,79.22265169918897
560387.6065209897,9582615.53,272.3726265791962,77.08478750427317
560387.6065209897,9582625.53,262.6834828714011,71.62424707633654
560387.6065209897,9582635.53,267.1198717581366,71.81348147675821
560387.6065209897,9582645.53,272.8249075968807,79.90331444768927
560387.6065209897,9582655.53,286.60239701062267,85.7960123229358
560387.6065209897,9582665.53,304.0113810949096,88.70480118563285
560387.6065209897,9582675.53,293.0751289206212,90.29469195607597
560387.6065209897,9582685.53,297.4819488600415,91.01871931275852
560387.6065209897,9582695.53,300.7364636193037,91.29324612347769
560387.6065209897,9582705.53,303.43118614029504,91.27525997181343
560387.6065209897,9582715.53,304.09320504203095,90.8380106991309
560387.6065209897,9582725.53,306.86712874115807,90.30591539865435
560387.6065209897,9582735.53,322.0904421362028,89.3538460875643
560387.6065209897,9582745.53,323.7165153285397,88.21114158187726
560387.6065209897,9582755.53,323.37857276936825,86.83290671170609
560387.6065209897,9582765.53,321.3589744541564,85.52264670809917
560387.6065209897,9582775.53,316.46380146668287,83.5938069068696
560387.6065209897,9582785.53,309.88314828189056,78.92327407755565
560387.6065209897,9582795.53,299.55696980602886,66.65386897667437
560387.6065209897,9582805.53,292.6458428385086,46.82941597779524
560387.6065209897,9582815.53,302.95700410212976,69.6891236763879
560387.6065209897,9582825.53,312.9716556445544,81.64761827373374
560397.6065209897,9582165.53,320.34820917995523,92.46869439237133
560397.6065209897,9582175.53,320.3187866331453,92.46696158174747
560397.6065209897,9582185.53,320.28140381552396,92.46476858351062
560397.6065209897,9582195.53,320.2348669902272,92.46204171219536
560397.6065209897,9582205.53,320.17826993419413,92.4587167084081
560397.6065209897,9582215.53,320.11124317469114,92.45474873945477
560397.6065209897,9582225.53,313.5442252402073,92.69399518199006
560397.6065209897,9582235.53,313.4630843004191,92.6884171016213
560397.6065209897,9582245.53,315.64976928429957,92.86423362183473
560397.6065209897,9582255.53,315.55933058715755,92.85724963475627
560397.6065209897,9582265.53,315.47079854537134,92.8498268159232
560397.6065209897,9582275.53,315.38801121430777,92.84202003411698
560397.6065209897,9582285.53,315.3138051254859,92.83379429796285
560397.6065209897,9582295.53,315.2493814866775,92.82499190551009
560397.6065209897,9582305.53,315.19416729574453,92.81533509131013
560397.6065209897,9582315.53,315.1463785938271,92.80447783494239
560397.6065209897,9582325.53,322.8281629127042,92.78332389480337
560397.6065209897,9582335.53,316.5612728363858,92.93878962578644
560397.6065209897,9582345.53,316.53016616340835,92.92249639104968
560397.6065209897,9582355.53,302.6013980412228,92.9364486271819
560397.6065209897,9582365.53,302.63727602797576,92.91711989752376
560397.6065209897,9582375.53,302.7094788949346,92.89617710337099
560397.6065209897,9582385.53,302.82865530447935,92.87259081936485
560397.6065209897,9582395.53,303.0038827962893,92.84422007671134
560397.6065209897,9582405.53,303.2418725922731,92.80772491372309
560397.6065209897,9582415.53,303.54684989858447,92.75872373393858
560397.6065209897,9582425.53,303.92076341571953,92.69212236751713
560397.6065209897,9582435.53,318.4730196756318,92.81176585818739
560397.6065209897,9582445.53,318.8221665081097,92.68980892900727
560397.6065209897,9582455.53,319.2089242709237,92.53639054687058
560397.6065209897,9582465.53,338.8268189090958,92.40087253863058
560397.6065209897,9582475.53,338.9918590377856,92.19777180298345
560397.6065209897,9582485.53,339.27438743677874,91.99629040669573
560397.6065209897,9582495.53,339.72537615689635,91.8175948935192
560397.6065209897,9582505.53,326.5136272757665,91.75029036436895
560397.6065209897,9582515.53,327.42420686545097,91.5993963328121
560397.6065209897,9582525.53,327.51802260139965,91.40829000551278
560397.6065209897,9582535.53,332.3836978146733,91.2240086644526
560397.6065209897,9582545.53,331.62894558981645,90.7888589822461
560397.6065209897,9582555.53,329.3998420852146,90.20635250030898
560397.6065209897,9582565.53,325.21746940380353,89.45783868416417
560397.6065209897,9582575.53,318.9507701546187,88.50718923129023
560397.6065209897,9582585.53,311.10447089895183,87.35592220012865
560397.6065209897,9582595.53,303.86691834259545,86.01184687947062
560397.6065209897,9582605.53,297.36020090706677,84.94411798497126
560397.6065209897,9582615.53,290.17796591973445,83.60451647409145
560397.6065209897,9582625.53,287.2258506268828,82.13834441348372
560397.6065209897,9582635.53,288.47948162864793,82.4954914383547
560397.6065209897,9582645.53,296.45683321957677,85.02704365776833
560397.6065209897,9582655.53,289.98281220883825,87.71193872563829
560397.6065209897,9582665.53,296.68718010362727,89.52461462026857
560397.6065209897,9582675.53,310.82691283583426,90.37103695978368
560397.6065209897,9582685.53,314.79711810326245,90.86725840808596
560397.6065209897,9582695.53,317.6891068864793,90.9037328968617
560397.6065209897,9582705.53,320.28447234126435,90.80798166623384
560397.6065209897,9582715.53,322.9314763570957,90.42739758256094
560397.6065209897,9582725.53,310.787718087926,89.64651175904604
560397.6065209897,9582735.53,327.0346903021327,88.1869711163603
560397.6065209897,9582745.53,330.92228989825446,86.13954179822068
560397.6065209897,9582755.53,333.51528007821685,83.83294434489437
560397.6065209897,9582765.53,331.94831762162744,82.43219799720752
560397.6065209897,9582775.53,326.3282734737155,82.0951962950311
560397.6065209897,9582785.53,317.9046743785259,80.55577246897428
560397.6065209897,9582795.53,310.09733512075024,76.29824330398722
560397.6065209897,9582805.53,310.30319313751704,73.51054451705821
560397.6065209897,9582815.53,312.9185322837949,78.29030121186712
560397.6065209897,9582825.53,318.60398163694026,84.12677729155607
560407.6065209897,9582165.53,322.4328152322719,92.37270741366191
560407.6065209897,9582175.53,320.27859403054435,92.46447987295896
560407.6065209897,9582185.53,320.2259150458111,92.46138189968444
560407.6065209897,9582195.53,320.1593636040442,92.45748013189507
560407.6065209897,9582205.53,320.0772252099184,92.4526625341775
560407.6065209897,9582215.53,319.9785509389146,92.44684543785695
560407.6065209897,9582225.53,319.86365366889316,92.43999425152963
560407.6065209897,9582235.53,319.73458061980887,92.43214266266352
560407.6065209897,9582245.53,313.1275277394386,92.66568556854835
560407.6065209897,9582255.53,312.9919362851004,92.65567758688525
560407.6065209897,9582265.53,315.1228785941105,92.82559364066154
560407.6065209897,9582275.53,314.99784539502355,92.81421798479539
560407.6065209897,9582285.53,314.88802331444526,92.80245758395702
560407.6065209897,9582295.53,314.79538605965547,92.7900803436315
560407.6065209897,9582305.53,314.7182415024664,92.77659810887707
