CoordX_SM,CoordY_SM,z
560537.6065209897,9582315.53,243.73272629099236
560537.6065209897,9582325.53,260.6054271168783
560537.6065209897,9582335.53,279.0625037852865
560537.6065209897,9582345.53,297.9568239609879
560537.6065209897,9582355.53,316.0555252860587
560537.6065209897,9582365.53,334.9151803783066
560537.6065209897,9582375.53,345.9824405281229
560537.6065209897,9582385.53,351.3435539833167
560537.6065209897,9582395.53,350.8543820670225
560537.6065209897,9582405.53,337.69655342977165
560537.6065209897,9582415.53,316.92046718778045
560537.6065209897,9582425.53,293.67598675850604
560537.6065209897,9582435.53,275.33310670598405
560537.6065209897,9582445.53,254.8989029885616
560537.6065209897,9582455.53,240.29902296107963
560537.6065209897,9582465.53,233.33831506520053
560537.6065209897,9582475.53,251.1662970948634
560537.6065209897,9582485.53,272.8481629058956
560537.6065209897,9582495.53,289.53325736107934
560537.6065209897,9582505.53,314.5742230420831
560537.6065209897,9582515.53,334.0490159334028
560537.6065209897,9582525.53,351.54695378216456
560537.6065209897,9582535.53,355.8039969948165
560537.6065209897,9582545.53,322.2524097967218
560537.6065209897,9582555.53,293.1483064361771
560537.6065209897,9582565.53,269.9497567606795
560537.6065209897,9582575.53,250.89631169020828
560537.6065209897,9582585.53,237.6195109137521
560537.6065209897,9582595.53,235.9902230826862
560537.6065209897,9582605.53,255.27105606318264
560537.6065209897,9582615.53,294.73522855229186
560537.6065209897,9582625.53,327.81771592716234
560537.6065209897,9582635.53,343.48570451265573
560537.6065209897,9582645.53,349.7424197496549
560537.6065209897,9582655.53,349.40632799198323
560537.6065209897,9582665.53,344.96363199524484
560537.6065209897,9582675.53,331.8612590046058
560537.6065209897,9582685.53,315.23709711170875
560537.6065209897,9582695.53,309.1833660645533
560537.6065209897,9582705.53,310.133801248733
560537.6065209897,9582715.53,293.5585111506363
560537.6065209897,9582725.53,293.0411036507904
560537.6065209897,9582735.53,293.10932502271885
560537.6065209897,9582745.53,293.9668635306091
560547.6065209897,9582135.53,294.969934092372
560547.6065209897,9582145.53,294.969934092372
560547.6065209897,9582155.53,296.455399985854
560547.6065209897,9582165.53,296.455399985854
560547.6065209897,9582175.53,296.455399985854
560547.6065209897,9582185.53,296.45539998585394
560547.6065209897,9582195.53,296.45539998585394
560547.6065209897,9582205.53,296.4712164110673
560547.6065209897,9582215.53,297.46794688202954
560547.6065209897,9582225.53,296.16062035545804
560547.6065209897,9582235.53,291.86008279466404
560547.6065209897,9582245.53,285.23995522371
560547.6065209897,9582255.53,277.1211058003705
560547.6065209897,9582265.53,268.60884277342177
560547.6065209897,9582275.53,261.25380198784705
560547.6065209897,9582285.53,256.02654191836695
560547.6065209897,9582295.53,251.2474523855184
560547.6065209897,9582305.53,252.90281816728904
560547.6065209897,9582315.53,260.82393432998833
560547.6065209897,9582325.53,277.5129693956753
560547.6065209897,9582335.53,296.02792746697446
560547.6065209897,9582345.53,316.3491341389937
560547.6065209897,9582355.53,336.9918992053309
560547.6065209897,9582365.53,356.3566363724775
560547.6065209897,9582375.53,374.62409855473777
560547.6065209897,9582385.53,384.7963900806408
560547.6065209897,9582395.53,387.1525346500696
560547.6065209897,9582405.53,372.1931825694919
560547.6065209897,9582415.53,345.7828423458278
560547.6065209897,9582425.53,314.42654947657195
560547.6065209897,9582435.53,292.04792060161924
560547.6065209897,9582445.53,280.3981917103075
560547.6065209897,9582455.53,264.8537265250161
560547.6065209897,9582465.53,265.6426670062799
560547.6065209897,9582475.53,271.2438217913928
560547.6065209897,9582485.53,283.1639756520515
560547.6065209897,9582495.53,302.9150806880525
560547.6065209897,9582505.53,311.8484520330613
560547.6065209897,9582515.53,326.84276928118595
560547.6065209897,9582525.53,340.72334287545
560547.6065209897,9582535.53,350.8822063715483
560547.6065209897,9582545.53,314.3134543746588
560547.6065209897,9582555.53,290.5981904088103
560547.6065209897,9582565.53,265.19711265235463
560547.6065209897,9582575.53,249.25689079935813
560547.6065209897,9582585.53,240.24027563418105
560547.6065209897,9582595.53,237.12878442312123
560547.6065209897,9582605.53,257.9869810306636
560547.6065209897,9582615.53,278.4732413438684
560547.6065209897,9582625.53,298.04869965172304
560547.6065209897,9582635.53,307.7581457257565
560547.6065209897,9582645.53,318.2922734888826
560547.6065209897,9582655.53,324.0197975419681
560547.6065209897,9582665.53,323.21904016519846
560547.6065209897,9582675.53,315.7599183574764
560547.6065209897,9582685.53,305.51142709044103
560547.6065209897,9582695.53,296.59541276699684
560547.6065209897,9582705.53,298.30703567613466
560547.6065209897,9582715.53,299.4574987616419
560547.6065209897,9582725.53,300.00744755547555
560547.6065209897,9582735.53,301.1515312712322
560557.6065209897,9582135.53,296.455399985854
560557.6065209897,9582145.53,296.4553999858539
560557.6065209897,9582155.53,296.455399985854
560557.6065209897,9582165.53,296.455399985854
560557.6065209897,9582175.53,296.455399985854
560557.6065209897,9582185.53,296.455399985854
560557.6065209897,9582195.53,296.455399985854
560557.6065209897,9582205.53,296.48433056052045
560557.6065209897,9582215.53,297.9297138908161
560557.6065209897,9582225.53,298.8681040781749
560557.6065209897,9582235.53,297.1216367047823
560557.6065209897,9582245.53,293.4827993712879
560557.6065209897,9582255.53,288.9360577873198
560557.6065209897,9582265.53,284.7822042798896
560557.6065209897,9582275.53,282.76959226135415
560557.6065209897,9582285.53,284.5886963860556
560557.6065209897,9582295.53,277.4144801113408
560557.6065209897,9582305.53,273.6620910295285
560557.6065209897,9582315.53,276.7309369915697
560557.6065209897,9582325.53,289.967505028454
560557.6065209897,9582335.53,311.8679757681098
560557.6065209897,9582345.53,332.38159519227526
560557.6065209897,9582355.53,354.17295201401026
560557.6065209897,9582365.53,375.80299887119975
560557.6065209897,9582375.53,398.94689751877087
560557.6065209897,9582385.53,415.5071301414917
560557.6065209897,9582395.53,417.62630418841263
560557.6065209897,9582405.53,403.77626316906776
560557.6065209897,9582415.53,376.5952060696568
560557.6065209897,9582425.53,345.50075043063407
560557.6065209897,9582435.53,317.03907258063424
560557.6065209897,9582445.53,293.4114158667179
560557.6065209897,9582455.53,287.54365911394444
560557.6065209897,9582465.53,292.50129644890944
560557.6065209897,9582475.53,292.764406651124
560557.6065209897,9582485.53,301.2096428909249
560557.6065209897,9582495.53,315.09825049044707
560557.6065209897,9582505.53,326.7177183787534
560557.6065209897,9582515.53,326.60714281409173
560557.6065209897,9582525.53,342.71409630073094
560557.6065209897,9582535.53,342.5764624731843
560557.6065209897,9582545.53,317.0529472223892
560557.6065209897,9582555.53,293.3423775056488
560557.6065209897,9582565.53,269.7509007151496
560557.6065209897,9582575.53,256.2979786146591
560557.6065209897,9582585.53,245.0327899208724
560557.6065209897,9582595.53,254.0259570349936
560557.6065209897,9582605.53,261.66576628519647
560557.6065209897,9582615.53,273.90643954559124
560557.6065209897,9582625.53,285.5758129004545
560557.6065209897,9582635.53,294.88722997678326
560557.6065209897,9582645.53,302.5138838917582
560557.6065209897,9582655.53,306.9411139292611
560557.6065209897,9582665.53,299.0147437327179
560557.6065209897,9582675.53,295.96633351231867
560557.6065209897,9582685.53,292.49271558560633
560557.6065209897,9582695.53,295.385237645163
560557.6065209897,9582705.53,297.6227161186509
560557.6065209897,9582715.53,299.6769387691656
560557.6065209897,9582725.53,301.21937813809427
560557.6065209897,9582735.53,302.9682519031713
560567.6065209897,9582135.53,296.455399985854
560567.6065209897,9582145.53,296.455399985854
560567.6065209897,9582155.53,296.455399985854
560567.6065209897,9582165.53,296.455399985854
560567.6065209897,9582175.53,296.455399985854
560567.6065209897,9582185.53,296.45539998585383
560567.6065209897,9582195.53,296.455399985854
560567.6065209897,9582205.53,296.46244452548706
560567.6065209897,9582215.53,297.710147493119
560567.6065209897,9582225.53,300.3765358211288
560567.6065209897,9582235.53,301.18029873144803
560567.6065209897,9582245.53,300.2752092186797
560567.6065209897,9582255.53,298.5695144997326
560567.6065209897,9582265.53,297.0531485917076
560567.6065209897,9582275.53,296.4763346677938
560567.6065209897,9582285.53,295.9226081385728
560567.6065209897,9582295.53,292.74059499396446
560567.6065209897,9582305.53,289.64911021057395
560567.6065209897,9582315.53,291.0245660117982
560567.6065209897,9582325.53,300.54026275358046
560567.6065209897,9582335.53,318.1643334994289
560567.6065209897,9582345.53,342.73803344208113
560567.6065209897,9582355.53,363.8619424744349
560567.6065209897,9582365.53,385.4574945759286
560567.6065209897,9582375.53,409.47799543454346
560567.6065209897,9582385.53,436.382266240723
560567.6065209897,9582395.53,439.1212521182753
560567.6065209897,9582405.53,416.0775820854426
560567.6065209897,9582415.53,394.1878917438145
560567.6065209897,9582425.53,368.48124811448304
560567.6065209897,9582435.53,339.51014925019683
560567.6065209897,9582445.53,315.7466072673142
560567.6065209897,9582455.53,323.50212806432023
560567.6065209897,9582465.53,316.5155829583732
560567.6065209897,9582475.53,317.6509354206243
560567.6065209897,9582485.53,320.520788356782
560567.6065209897,9582495.53,331.25342525436963
560567.6065209897,9582505.53,338.69516753169194
560567.6065209897,9582515.53,341.18720958481833
560567.6065209897,9582525.53,337.0744256713955
560567.6065209897,9582535.53,335.7516479865046
560567.6065209897,9582545.53,326.84798329788447
560567.6065209897,9582555.53,307.0653670475954
560567.6065209897,9582565.53,287.06988542282386
560567.6065209897,9582575.53,267.5712202357736
560567.6065209897,9582585.53,269.82144131768416
560567.6065209897,9582595.53,268.00416404406207
560567.6065209897,9582605.53,271.16581262706933
560567.6065209897,9582615.53,277.7125545370559
560567.6065209897,9582625.53,284.2588149796409
560567.6065209897,9582635.53,291.98747919472385
560567.6065209897,9582645.53,287.15526176283373
560567.6065209897,9582655.53,290.5869576926032
560567.6065209897,9582665.53,290.35174893040994
560567.6065209897,9582675.53,287.8651614360492
560567.6065209897,9582685.53,292.0047822448155
560567.6065209897,9582695.53,293.4721582633373
560567.6065209897,9582705.53,296.0297741927426
560567.6065209897,9582715.53,299.0717019272329
560567.6065209897,9582725.53,301.55236310103135
560577.6065209897,9582135.53,296.45539998585394
560577.6065209897,9582145.53,296.455399985854
560577.6065209897,9582155.53,296.455399985854
560577.6065209897,9582165.53,296.455399985854
560577.6065209897,9582175.53,296.455399985854
560577.6065209897,9582185.53,296.455399985854
560577.6065209897,9582195.53,296.455399985854
560577.6065209897,9582205.53,296.455399985854
560577.6065209897,9582215.53,297.2425912253267
560577.6065209897,9582225.53,299.88693849936203
560577.6065209897,9582235.53,303.0002526385042
560577.6065209897,9582245.53,304.4552241789469
560577.6065209897,9582255.53,304.8861374002169
560577.6065209897,9582265.53,304.918609214333
560577.6065209897,9582275.53,304.79850644252167
560577.6065209897,9582285.53,304.0659897817136
560577.6065209897,9582295.53,302.2369567630722
560577.6065209897,9582305.53,300.16224886538754
560577.6065209897,9582315.53,300.5711709760876
560577.6065209897,9582325.53,307.8141621655283
560577.6065209897,9582335.53,320.79030876277034
560577.6065209897,9582345.53,339.7660985874377
560577.6065209897,9582355.53,363.6471835661898
560577.6065209897,9582365.53,383.5444941690655
560577.6065209897,9582375.53,405.1336337454444
560577.6065209897,9582385.53,423.0683382216712
560577.6065209897,9582395.53,426.7067725114521
560577.6065209897,9582405.53,411.0581704399602
560577.6065209897,9582415.53,390.9408996080279
560577.6065209897,9582425.53,370.987715113906
560577.6065209897,9582435.53,352.7740572043426
560577.6065209897,9582445.53,335.13818782260546
560577.6065209897,9582455.53,346.1339585395237
560577.6065209897,9582465.53,339.38222032520844
560577.6065209897,9582475.53,339.3822125714892
560577.6065209897,9582485.53,342.0261983967644
560577.6065209897,9582495.53,343.80221009984245
560577.6065209897,9582505.53,351.7392759811138
560577.6065209897,9582515.53,339.9324511950512
560577.6065209897,9582525.53,335.5593013666662
560577.6065209897,9582535.53,326.7382795846388
560577.6065209897,9582545.53,326.5031041436535
560577.6065209897,9582555.53,326.14846958813985
560577.6065209897,9582565.53,306.5891769120565
560577.6065209897,9582575.53,297.30841758799625
560577.6065209897,9582585.53,288.33957276843614
560577.6065209897,9582595.53,283.1562962467034
560577.6065209897,9582605.53,281.38345127552907
560577.6065209897,9582615.53,282.6197069132565
560577.6065209897,9582625.53,271.72056476043485
560577.6065209897,9582635.53,276.55251179645416
560577.6065209897,9582645.53,280.71447521367577
560577.6065209897,9582655.53,284.4201292570857
560577.6065209897,9582665.53,286.6694464784439
560577.6065209897,9582675.53,289.67715657287647
560577.6065209897,9582685.53,291.3586980127876
560577.6065209897,9582695.53,292.83207103625733
560577.6065209897,9582705.53,294.3650711583222
560577.6065209897,9582715.53,298.3009505284645
560577.6065209897,9582725.53,301.36965882681625
560587.6065209897,9582125.53,296.45539998585394
560587.6065209897,9582135.53,296.45539998585394
560587.6065209897,9582145.53,296.45539998585394
560587.6065209897,9582155.53,296.455399985854
560587.6065209897,9582165.53,296.455399985854
560587.6065209897,9582175.53,296.455399985854
560587.6065209897,9582185.53,296.455399985854
560587.6065209897,9582195.53,296.455399985854
560587.6065209897,9582205.53,296.455399985854
560587.6065209897,9582215.53,296.7296329234165
560587.6065209897,9582225.53,298.5726277832796
560587.6065209897,9582235.53,301.8376798340608
560587.6065209897,9582245.53,305.2993976330972
560587.6065209897,9582255.53,307.45682792232094
560587.6065209897,9582265.53,308.6925371074368
560587.6065209897,9582275.53,309.18490788360765
560587.6065209897,9582285.53,308.85806656701885
560587.6065209897,9582295.53,307.7036081246856
560587.6065209897,9582305.53,306.0998157615802
560587.6065209897,9582315.53,305.3787571351564
560587.6065209897,9582325.53,310.0086681582394
560587.6065209897,9582335.53,319.5207839447824
560587.6065209897,9582345.53,332.3559181570311
560587.6065209897,9582355.53,349.78362759770687
560587.6065209897,9582365.53,372.3222683395893
560587.6065209897,9582375.53,388.8194243406488
560587.6065209897,9582385.53,399.8997639677439
560587.6065209897,9582395.53,404.607599950288
560587.6065209897,9582405.53,394.9563397664342
560587.6065209897,9582415.53,379.8536893902706
560587.6065209897,9582425.53,363.3230164962473
560587.6065209897,9582435.53,347.67641308566186
560587.6065209897,9582445.53,339.76452361684187
560587.6065209897,9582455.53,327.1197185926425
560587.6065209897,9582465.53,345.66765657412714
560587.6065209897,9582475.53,344.822552400909
560587.6065209897,9582485.53,344.2103456384245
560587.6065209897,9582495.53,352.25620850610323
560587.6065209897,9582505.53,350.7939053935057
560587.6065209897,9582515.53,346.9946656790491
560587.6065209897,9582525.53,329.6020647853816
560587.6065209897,9582535.53,326.362288432046
560587.6065209897,9582545.53,324.70666601053
560587.6065209897,9582555.53,322.02491707096294
560587.6065209897,9582565.53,327.0134490853462
560587.6065209897,9582575.53,320.0621112049401
560587.6065209897,9582585.53,307.9887640877173
560587.6065209897,9582595.53,298.2629641237935
560587.6065209897,9582605.53,291.2396045458298
560587.6065209897,9582615.53,272.4712757165324
560587.6065209897,9582625.53,271.7531507702548
560587.6065209897,9582635.53,273.8614389662026
560587.6065209897,9582645.53,277.88484686115754
560587.6065209897,9582655.53,281.6368769880954
560587.6065209897,9582665.53,285.0394649342432
560587.6065209897,9582675.53,289.50188671849725
560587.6065209897,9582685.53,292.8075230437844
560587.6065209897,9582695.53,294.0486509448812
560587.6065209897,9582705.53,296.6637619982216
560587.6065209897,9582715.53,297.7003968406633
560597.6065209897,9582125.53,296.455399985854
560597.6065209897,9582135.53,296.455399985854
560597.6065209897,9582145.53,296.455399985854
560597.6065209897,9582155.53,296.4553999858539
560597.6065209897,9582165.53,296.4553999858539
560597.6065209897,9582175.53,296.455399985854
560597.6065209897,9582185.53,296.455399985854
560597.6065209897,9582195.53,296.45539998585394
560597.6065209897,9582205.53,296.45539998585394
560597.6065209897,9582215.53,296.45703729116576
560597.6065209897,9582225.53,297.3250247960814
560597.6065209897,9582235.53,299.51847666130755
560597.6065209897,9582245.53,302.6070695804837
560597.6065209897,9582255.53,305.98709902252574
560597.6065209897,9582265.53,308.35378679583766
560597.6065209897,9582275.53,309.5957422663478
560597.6065209897,9582285.53,309.8028939806136
560597.6065209897,9582295.53,309.0825765261385
560597.6065209897,9582305.53,307.64561790030075
560597.6065209897,9582315.53,305.83248409652646
560597.6065209897,9582325.53,307.3345207940617
560597.6065209897,9582335.53,312.9582341389418
560597.6065209897,9582345.53,322.5809333353787
560597.6065209897,9582355.53,335.5821164671846
560597.6065209897,9582365.53,352.07763290768924
560597.6065209897,9582375.53,369.2632614631548
560597.6065209897,9582385.53,376.5699428895796
560597.6065209897,9582395.53,376.8987793983024
560597.6065209897,9582405.53,376.6648511256674
560597.6065209897,9582415.53,366.137478668226
560597.6065209897,9582425.53,353.5289813675456
560597.6065209897,9582435.53,340.86791739838367
560597.6065209897,9582445.53,335.40490716450296
560597.6065209897,9582455.53,332.66909720619844
560597.6065209897,9582465.53,338.5611270947734
560597.6065209897,9582475.53,338.3998076967223
560597.6065209897,9582485.53,337.9631845909749
560597.6065209897,9582495.53,337.27876255568304
560597.6065209897,9582505.53,345.37625490785206
560597.6065209897,9582515.53,342.2222528183907
560597.6065209897,9582525.53,328.00338964127764
560597.6065209897,9582535.53,323.08726741556666
560597.6065209897,9582545.53,319.76851662746674
560597.6065209897,9582555.53,321.07953201776013
560597.6065209897,9582565.53,323.7507453405197
560597.6065209897,9582575.53,324.8777040722623
560597.6065209897,9582585.53,318.1792409498816
560597.6065209897,9582595.53,311.7997461495115
560597.6065209897,9582605.53,303.6643175554672
560597.6065209897,9582615.53,279.6624158096263
560597.6065209897,9582625.53,272.72041220113323
560597.6065209897,9582635.53,270.028783089798
560597.6065209897,9582645.53,271.17802513754555
560597.6065209897,9582655.53,275.5211601999058
560597.6065209897,9582665.53,281.60287384288904
560597.6065209897,9582675.53,287.0769635785256
560597.6065209897,9582685.53,292.3570969358467
560597.6065209897,9582695.53,294.3803775298767
560597.6065209897,9582705.53,295.0794487468644
560597.6065209897,9582715.53,299.29584739145406
560607.6065209897,9582125.53,296.45539998585394
560607.6065209897,9582135.53,296.45539998585394
560607.6065209897,9582145.53,296.45539998585394
560607.6065209897,9582155.53,296.45539998585394
560607.6065209897,9582165.53,296.45539998585394
560607.6065209897,9582175.53,296.4553999858539
560607.6065209897,9582185.53,296.4553999858539
560607.6065209897,9582195.53,296.4553999858539
560607.6065209897,9582205.53,296.45539998585394
560607.6065209897,9582215.53,296.4553999858539
560607.6065209897,9582225.53,296.5456283669898
560607.6065209897,9582235.53,297.6021227209398
560607.6065209897,9582245.53,299.5112728948435
560607.6065209897,9582255.53,301.81731902651586
560607.6065209897,9582265.53,304.03503798452977
560607.6065209897,9582275.53,305.6905446006488
560607.6065209897,9582285.53,306.4051202786389
560607.6065209897,9582295.53,306.0061723863079
560607.6065209897,9582305.53,304.59979086858675
560607.6065209897,9582315.53,302.50049049988706
560607.6065209897,9582325.53,301.5344446501995
560607.6065209897,9582335.53,305.058581527008
560607.6065209897,9582345.53,312.5122381700302
560607.6065209897,9582355.53,322.843736365304
560607.6065209897,9582365.53,335.78136415821086
560607.6065209897,9582375.53,344.6487719637054
560607.6065209897,9582385.53,355.7220989360674
560607.6065209897,9582395.53,346.6299507372236
560607.6065209897,9582405.53,343.1221140820824
560607.6065209897,9582415.53,354.72784943972925
560607.6065209897,9582425.53,345.8041131149665
560607.6065209897,9582435.53,341.4950129786632
560607.6065209897,9582445.53,333.38213648740697
560607.6065209897,9582455.53,332.5831149139585
560607.6065209897,9582465.53,330.5824884314851
560607.6065209897,9582475.53,339.2952665592247
560607.6065209897,9582485.53,349.429519369818
560607.6065209897,9582495.53,347.7374541240489
560607.6065209897,9582505.53,345.2637619500724
560607.6065209897,9582515.53,329.0055643039018
560607.6065209897,9582525.53,317.1715685455911
560607.6065209897,9582535.53,315.91028252704325
560607.6065209897,9582545.53,320.60958720270105
560607.6065209897,9582555.53,319.1439157522002
560607.6065209897,9582565.53,320.03559756436096
560607.6065209897,9582575.53,319.56885615758034
560607.6065209897,9582585.53,305.30136621850846
560607.6065209897,9582595.53,297.2775641657036
560607.6065209897,9582605.53,298.4318033231383
560607.6065209897,9582615.53,288.93346796986367
560607.6065209897,9582625.53,265.342526386771
560607.6065209897,9582635.53,260.2750977820229
560607.6065209897,9582645.53,261.80065861509047
560607.6065209897,9582655.53,267.03002309638543
560607.6065209897,9582665.53,270.7356350747176
560607.6065209897,9582675.53,279.5534136836648
560607.6065209897,9582685.53,287.22864302215186
560607.6065209897,9582695.53,292.55719061706907
560607.6065209897,9582705.53,295.82918806112224
560617.6065209897,9582125.53,296.4553999858539
560617.6065209897,9582135.53,296.4553999858539
560617.6065209897,9582145.53,296.4553999858539
560617.6065209897,9582155.53,296.45539998585394
560617.6065209897,9582165.53,296.45539998585394
560617.6065209897,9582175.53,296.45539998585394
560617.6065209897,9582185.53,296.45539998585394
560617.6065209897,9582195.53,296.45539998585394
560617.6065209897,9582205.53,296.455399985854
560617.6065209897,9582215.53,296.455399985854
560617.6065209897,9582225.53,296.4553999858539
560617.6065209897,9582235.53,296.54454759860164
560617.6065209897,9582245.53,297.3179435205989
560617.6065209897,9582255.53,298.5552239073515
560617.6065209897,9582265.53,299.8561654972032
560617.6065209897,9582275.53,300.8596001425748
560617.6065209897,9582285.53,301.298224451304
560617.6065209897,9582295.53,301.05568948154183
560617.6065209897,9582305.53,300.1963498831521
560617.6065209897,9582315.53,298.9484270715568
560617.6065209897,9582325.53,297.6715004834573
560617.6065209897,9582335.53,281.40609035315225
560617.6065209897,9582345.53,287.0557814234045
560617.6065209897,9582355.53,294.9064272465475
560617.6065209897,9582365.53,303.0592661523216
560617.6065209897,9582375.53,315.1357680370679
560617.6065209897,9582385.53,321.56813501999903
560617.6065209897,9582395.53,330.975809339448
560617.6065209897,9582405.53,330.5857955637403
560617.6065209897,9582415.53,326.6370856727418
560617.6065209897,9582425.53,326.37211239766066
560617.6065209897,9582435.53,340.8222565598382
560617.6065209897,9582445.53,335.5044343350508
560617.6065209897,9582455.53,336.5527780958132
560617.6065209897,9582465.53,334.923889127736
560617.6065209897,9582475.53,351.8968977837678
560617.6065209897,9582485.53,350.6082340420643
560617.6065209897,9582495.53,349.0618228948088
560617.6065209897,9582505.53,321.72419060630125
560617.6065209897,9582515.53,313.71491165366695
560617.6065209897,9582525.53,308.0020920453313
560617.6065209897,9582535.53,312.05341193516506
560617.6065209897,9582545.53,315.8480017766957
560617.6065209897,9582555.53,314.28493164498724
560617.6065209897,9582565.53,313.8880691116913
560617.6065209897,9582575.53,304.3124374212514
560617.6065209897,9582585.53,299.1626576749135
560617.6065209897,9582595.53,291.63497132699354
560617.6065209897,9582605.53,281.74620795253696
560617.6065209897,9582615.53,270.5319778944862
560617.6065209897,9582625.53,257.67095443669626
560617.6065209897,9582635.53,251.19046887915667
560617.6065209897,9582645.53,251.46279056397896
560617.6065209897,9582655.53,258.1238331873629
560617.6065209897,9582665.53,263.04454418793875
560617.6065209897,9582675.53,273.52423905131764
560617.6065209897,9582685.53,283.1429111828402
560617.6065209897,9582695.53,290.4665120981147
560617.6065209897,9582705.53,292.79343390451834
560627.6065209897,9582115.53,296.4553999858539
560627.6065209897,9582125.53,296.45539998585394
560627.6065209897,9582135.53,296.45539998585394
560627.6065209897,9582145.53,296.45539998585394
560627.6065209897,9582155.53,296.45539998585394
560627.6065209897,9582165.53,296.45539998585394
560627.6065209897,9582175.53,296.45539998585394
560627.6065209897,9582185.53,296.45539998585394
560627.6065209897,9582195.53,296.45539998585394
560627.6065209897,9582205.53,296.45539998585394
560627.6065209897,9582215.53,296.455399985854
560627.6065209897,9582225.53,296.455399985854
560627.6065209897,9582235.53,296.455399985854
560627.6065209897,9582245.53,296.45663609886685
560627.6065209897,9582255.53,296.721992186037
560627.6065209897,9582265.53,297.22587494015
560627.6065209897,9582275.53,280.0088534255809
560627.6065209897,9582285.53,280.27063521789955
560627.6065209897,9582295.53,280.12494596665863
560627.6065209897,9582305.53,279.6293032160538
560627.6065209897,9582315.53,278.89338971875816
560627.6065209897,9582325.53,278.2392775491006
560627.6065209897,9582335.53,278.1253164365425
560627.6065209897,9582345.53,280.2971471151861
560627.6065209897,9582355.53,284.62279252903045
560627.6065209897,9582365.53,290.65551376861674
560627.6065209897,9582375.53,298.2778023224424
560627.6065209897,9582385.53,309.8673951154116
560627.6065209897,9582395.53,315.3008229828798
560627.6065209897,9582405.53,318.0428936864833
560627.6065209897,9582415.53,323.8450503630893
560627.6065209897,9582425.53,326.44749003262524
560627.6065209897,9582435.53,318.2328246489993
560627.6065209897,9582445.53,315.6775841705728
560627.6065209897,9582455.53,330.4002823893416
560627.6065209897,9582465.53,327.8479638530482
560627.6065209897,9582475.53,331.9748882842362
560627.6065209897,9582485.53,328.27073300420454
560627.6065209897,9582495.53,326.78540493642464
560627.6065209897,9582505.53,313.52124952112194
560627.6065209897,9582515.53,309.08215876898964
560627.6065209897,9582525.53,305.03547930798646
560627.6065209897,9582535.53,298.6333875233727
560627.6065209897,9582545.53,296.16411958051515
560627.6065209897,9582555.53,301.35165998433393
560627.6065209897,9582565.53,305.6980716858194
560627.6065209897,9582575.53,296.843289301181
560627.6065209897,9582585.53,293.39083518056844
560627.6065209897,9582595.53,286.7243262136607
560627.6065209897,9582605.53,276.46293769296165
560627.6065209897,9582615.53,263.4362289852055
560627.6065209897,9582625.53,250.5999200519356
560627.6065209897,9582635.53,241.4473014127497
560627.6065209897,9582645.53,241.83838801055788
560627.6065209897,9582655.53,250.23508684042915
560627.6065209897,9582665.53,256.92485017501724
560627.6065209897,9582675.53,268.24624772545314
560627.6065209897,9582685.53,279.4180583707399
560627.6065209897,9582695.53,288.46292814724364
560637.6065209897,9582115.53,296.4553999858539
560637.6065209897,9582125.53,296.4553999858539
560637.6065209897,9582135.53,296.4553999858539
560637.6065209897,9582145.53,296.455399985854
560637.6065209897,9582155.53,296.455399985854
560637.6065209897,9582165.53,296.455399985854
560637.6065209897,9582175.53,296.455399985854
560637.6065209897,9582185.53,296.45539998585394
560637.6065209897,9582195.53,296.45539998585394
560637.6065209897,9582205.53,296.45539998585394
560637.6065209897,9582215.53,296.4553999858539
560637.6065209897,9582225.53,278.4946334864878
560637.6065209897,9582235.53,278.4946334864878
560637.6065209897,9582245.53,278.4946334864878
560637.6065209897,9582255.53,278.49463348648794
560637.6065209897,9582265.53,278.49463348648794
560637.6065209897,9582275.53,278.50093549133385
560637.6065209897,9582285.53,278.524546046146
560637.6065209897,9582295.53,278.41436008310257
560637.6065209897,9582305.53,277.89747532005526
560637.6065209897,9582315.53,277.19997939155064
560637.6065209897,9582325.53,276.55730691275403
560637.6065209897,9582335.53,276.1692889117073
560637.6065209897,9582345.53,276.15088022858833
560637.6065209897,9582355.53,277.615670427359
560637.6065209897,9582365.53,283.0790230623908
560637.6065209897,9582375.53,291.2048045305893
560637.6065209897,9582385.53,300.04527867247305
560637.6065209897,9582395.53,311.9657557243048
560637.6065209897,9582405.53,317.6999469108697
560637.6065209897,9582415.53,327.06481864551483
560637.6065209897,9582425.53,329.1646546135378
560637.6065209897,9582435.53,330.40533007302906
560637.6065209897,9582445.53,330.187901345715
560637.6065209897,9582455.53,334.57900517725136
560637.6065209897,9582465.53,344.03148689102375
560637.6065209897,9582475.53,339.9790536531108
560637.6065209897,9582485.53,342.47924003406445
560637.6065209897,9582495.53,322.1318860804316
560637.6065209897,9582505.53,315.4125705495015
560637.6065209897,9582515.53,321.46325912580585
560637.6065209897,9582525.53,301.1535015532296
560637.6065209897,9582535.53,293.2920725209956
560637.6065209897,9582545.53,286.6108636316073
560637.6065209897,9582555.53,286.17397198779224
560637.6065209897,9582565.53,288.7274019402577
560637.6065209897,9582575.53,289.99297217976994
560637.6065209897,9582585.53,290.0587216603275
560637.6065209897,9582595.53,285.6051124982456
560637.6065209897,9582605.53,275.6263724799139
560637.6065209897,9582615.53,260.28936794245175
560637.6065209897,9582625.53,241.74672617034477
560637.6065209897,9582635.53,231.40815114397932
560637.6065209897,9582645.53,236.2700364541064
560637.6065209897,9582655.53,242.6957364277615
